npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1972599835,A & S PHARMACY INC,2201 BATH AVE,,BROOKLYN,NY,112145603,7183720797,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1639165459,"DRAGONFLY HEALTH RX NY, LLC",75 NASSAU TERMINAL RD STE 101,,NEW HYDE PARK,NY,110404927,5162801000,CHIEF FINANCIAL OFFICER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1427045061,PILGRIM PHARMACY INC,2941 WESTCHESTER AVE,,BRONX,NY,104614534,7188280498,TREASURER AND OWNER,333600000X|3336L0003X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942297247,RO PAUL DRUG CORP,185 12 HILLSIDE AVE,,JAMAICA,NY,114324860,7185261121,PRES RPH CF,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1578550729,MOMS PHARMACY INC,45 MELVILLE PARK RD,,MELVILLE,NY,117473109,6315476520,"SR VP, CFO",3336L0003X|3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174510192,"SRI PHARMACY, INC",2109 NOSTRAND AVE,,BROOKLYN,NY,112103001,7184213600,PRESIDENT/ PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1699762617,GREENE VAN PHARMACY CORP,94 GREENE AVE,,BROOKLYN,NY,112381011,7187830890,VICE-PRESIDENT,3336L0003X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366439317,CITY ISLAND PHARMACY INC,290 CITY ISLAND AVE,,BRONX,NY,104641433,7188853053,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1033106992,JOST PHARMACY INC,3601 QUENTIN RD,,BROOKLYN,NY,112344203,7183393110,VICE PRESIDENT,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1083601876,LEMBERG'S PHARMACY INC.,191 NEPTUNE AVE,,BROOKLYN,NY,112356368,7183684336,PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1114915998,EVE PHARMACY INC.,2823 CONEY ISLAND AVE,,BROOKLYN,NY,112355015,7187438585,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1598753105,JND PHARMACY INC,800 ROUTE 82,STE A BLDG 5,HOPEWELL JUNCTION,NY,125337371,8452237858,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1245228808,MARPAL DRUG,306 8TH AVE,,NEW YORK,NY,100014802,2122422587,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1821086497,JOU PHARMACY INC,1100 CONEY ISLAND AVE,,BROOKLYN,NY,112302342,7184344744,SUPERVISING PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1487642062,FAMILY CARE PHARMACY INC,995 ROUTE 22,,BREWSTER,NY,105091526,8452792931,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831187202,RLJ PHARMACY INC,294 KATONAH AVE,,KATONAH,NY,105362148,9142323200,SUPV PHCIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1437147717,"MARION PHARMACY, INC.",3803 SOUTH MAIN ST.,,MARION,NY,14505,3159265636,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1710975198,ALISONS PHARMACY INC,12 BOWERY,,NEW YORK,NY,100135182,2122277065,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1588652796,EVE AND R PHARMACY INC.,170 AVENUE U,,BROOKLYN,NY,112233740,7189460101,V.PRES,333600000X,tier_1_primary_pharmacy,Y,Y,
1811985161,CONDO PHARMACY INC,28 MONTCALM AVE,,PLATTSBURGH,NY,129011533,5185633400,"VICE PRESIDENT,AO",333600000X|3336C0002X|3336C0004X|3336L0003X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1659369783,"5TH AVE DRUG, INC",1805 5TH AVE,SUITE B,BAY SHORE,NY,117061761,6312314960,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1386632321,THIS WAY PHARMACY INC,2712 AVENUE U,,BROOKLYN,NY,112295052,7187697403,V.PRES.,333600000X,tier_1_primary_pharmacy,Y,Y,
1730178526,WOODROW PHARMACY LTD,645 ROSSVILLE AVE,,STATEN ISLAND,NY,103091752,7189672955,PRESIDENT AND OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1144219734,RED HOOK PHARMACY,376 VAN BRUNT ST,,BROOKLYN,NY,112311235,7187970200,SUP PHARM,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1508855990,ETBA PHARMACY INC.,530 E 138TH ST,,BRONX,NY,104544906,7186652018,PHARMACIST/MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1356330740,PL PHARMACY INC,6902 3RD AVE,,BROOKLYN,NY,112091305,7182382444,VP,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366431603,JEROME PHARMACY INC,3399 JEROME AVE,,BRONX,NY,104671003,7183242900,MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1033108311,"STARRETT CITY PHARMACY, LLC",1110 PENNSYLVANIA AVE,,BROOKLYN,NY,112079061,7182578777,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1891784948,"YMGA PHARMACY SERVICES, CORP",8510 3RD AVE,,BROOKLYN,NY,112094610,7186809855,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1265421390,D&V PHARMACY CORPORATION,3401 AVENUE H,,BROOKLYN,NY,112103350,7188593000,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1285624015,"RLT PHARMACY, INC.",671 YONKERS AVE,,YONKERS,NY,107042621,9149650686,SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1164412953,M & M PHARMACY LLC,10104 QUEENS BLVD,,FOREST HILLS,NY,113752749,7189978200,PHARMASICT,333600000X,tier_1_primary_pharmacy,Y,Y,
1376533083,ALLERTON PARK PHARMACY INC,645 ALLERTON AVE,,BRONX,NY,104677403,7188810555,PRES,333600000X,tier_1_primary_pharmacy,Y,Y,
1801886510,HEALTH COUNCIL PHARMACY,781 E 142ND ST,,BRONX,NY,104541723,7189931400,PRES,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1659361277,"TOTAL CARE PHARMACY BX, INC",1721 CROSBY AVE,,BRONX,NY,104614901,7188239300,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1700876075,ST MARY PHARMACY INC,9720 4TH AVE,,BROOKLYN,NY,112098101,7189212525,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1407846785,E.JEROME PHARMACY INC,1 E 183RD ST,,BRONX,NY,104531242,7183642248,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699766535,C K PHARMACY INC,4213 MAIN ST,,FLUSHING,NY,113553855,7185398999,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1962493452,MAHOPAC PHARMACY INC.,936 S LAKE BLVD,,MAHOPAC,NY,105413242,8456285600,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1043201742,SLOCUM-DICKSON PHARMACY INC,1729 BURRSTONE RD,STE 201,NEW HARTFORD,NY,134131001,3157981724,DIRECTOR OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699766121,V.G.H. PHARMACY INC.,1454 MYRTLE AVE,,BROOKLYN,NY,112375102,7184536200,SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1902897259,"ELM PHARMACY, INC.",1651 CONEY ISLAND AVE,,BROOKLYN,NY,112305849,7183368300,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1407847635,"LERIN DRUG CO, INC",501 W 113TH ST,,NEW YORK,NY,100258073,2126780636,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1750362992,EXPRESS DRUG STORE INC,1408 AVENUE J,,BROOKLYN,NY,112303702,7186775800,VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1043291057,A.Y. PHARMACY INC.,2070 BATH AVE,,BROOKLYN,NY,112144904,7183728795,PRESIDENT/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1821079617,KMN PHARMACY CORP,255 E GUN HILL RD,,BRONX,NY,104672109,7186542200,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790766103,"3890 BROADWAY PHARMACY IV, INC.",3898 BROADWAY,,NEW YORK,NY,10032,2125680975,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1891777116,SOUND SHORE PHARMACY INC,107 W 4TH ST,,MOUNT VERNON,NY,105504002,9146990235,PHARMACIST,333600000X|3336C0002X,tier_1_primary_pharmacy,Y,Y,
1598747669,JANI'S PHARMACY INC,455 S BROADWAY,,YONKERS,NY,107052338,9149633565,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366424954,"U-CARE PHARMACY, INC.",304 ELLERY ST,,BROOKLYN,NY,112065312,7187829345,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1043292667,"SDF PHARMACY, INC.",302 BROADWAY,,BROOKLYN,NY,112117308,7183841544,ADMIN,333600000X,tier_1_primary_pharmacy,Y,Y,
1427031749,CODUMEL PHARMACY INC,114 BEVERLEY RD,,BROOKLYN,NY,112183914,7184356161,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1669455093,DAVCO DRUG CO INC,69 MAIN STREET,,COPAKE,NY,12516,5183294671,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1316920606,"RITE-WAY PHARMACY,LLC",1603 WESTCHESTER AVE,,BRONX,NY,104722914,7188600600,SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1942283882,SHREE NATH PHARMACY CORP,1576 ST NICHOLAS AVE,SHREE NATH PHARMACY CORP,NEW YORK,NY,10040,2127951795,"PHARMACIST, PRESIDENT",3336C0003X,tier_1_primary_pharmacy,Y,Y,
1558344101,AVS PHARMACY/DBA: LEROY PHARMACY,314 E 204TH ST,,BRONX,NY,104674602,7188825614,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1528041175,PALM-GATE PHARMACY,583 KNICKERBOCKER AVE,,BROOKLYN,NY,112214742,7183816084,SUR REGISTERED PHARMACIST SUPERVISI,333600000X,tier_1_primary_pharmacy,Y,Y,
1922082346,EVE AND MICHAEL PHARMACY INC.,552 SAINT MARKS AVE,STREET LEVEL,BROOKLYN,NY,11238,7182303321,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1043294465,EVE AND STEVE PHARMACY,250 E HOUSTON ST,,NEW YORK,NY,100021034,2126776688,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1134103567,FIRST CARE PHARMACY,902 FOSTER AVE,,BROOKLYN,NY,112301363,7188594100,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1609850189,NOHA PHARMACY INC.,291 KNICKERBOCKER AVE,,BROOKLYN,NY,112373103,7184565475,SUPERVISOR/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1861476384,EVE 4 PHARMACY,1634 BROADWAY,,BROOKLYN,NY,112071026,7185735555,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1063496404,MARRAS PHARMACY INC,217 REMSEN ST,,COHOES,NY,120473024,5182372110,PRESIDENT,3336C0003X,tier_2_secondary_pharmacy,N,Y,
1013991033,TOTAL CARE PHARMACY J.V. INC,3659 LEE RD,,JEFFERSON VALLEY,NY,105351507,9142453334,SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1245214030,ESQUIRE PHARMACY INC.,277 1ST AVE,,NEW YORK,NY,100032994,2122282260,VICE PRESIDENT/PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1871577452,QUALITY PHARMACY INC,249 MIDDLE COUNTRY RD,SELDEN PLAZA,SELDEN,NY,117842516,6317327373,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326022922,BROTHERS DRUG CORP,16933 137TH AVE,,JAMAICA,NY,114344517,7187232100,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215911953,WEST 14 PHARMACY CORP.,312 W 14TH ST,,NEW YORK,NY,100145002,2127277979,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124003694,"PINEBROOK PHARMACY, INC.",1183 JEROME AVE,,BRONX,NY,104523331,7189928182,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1033194469,FLATBUSH PHARMACY INC,2134 BEVERLEY RD,,BROOKLYN,NY,112265406,7182840909,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1659356012,KVS PHARMACY INC.,112-10 SPRINGFIELD BLVD,,QUEENS VILLAGE,NY,114292650,7184647777,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1073598397,"LINDSAY DRUG CO.,INC",416 5TH AVE,,TROY,NY,121823007,5182352522,VICE PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1659356863,RUBINO PHARMACY,6602 17TH AVE,,BROOKLYN,NY,112044303,7182565052,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1851376834,"ROSA PHARMACY, INC.",1603 SAINT NICHOLAS AVE,,NEW YORK,NY,100403303,2129232412,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1629053657,TOTAL CARE PHARMACY INC,4531 3RD AVE,,BRONX,NY,104587804,7189339900,PRESIDENT,333600000X|3336C0004X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1588649594,"VIVA PHARMACY, INC.",1494 SAINT NICHOLAS AVE,,NEW YORK,NY,100334022,2129230077,VICE-PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1568447225,"AMATO PHARMACY, INC.",619 E 187TH ST,,BRONX,NY,104586706,7183658630,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1346226891,MIDRAG NINE PHARMACY INC,417 TARRYTOWN ROAD,,WHITE PLAINS,NY,10607,9149484141,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1932185352,"MARG PHARMACY, INC.",76 GRAHAM AVE,,BROOKLYN,NY,112064017,7183884588,DIRECTOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1962488387,MEDLY PHARMACY INC.,31 DEBEVOISE ST,,BROOKLYN,NY,112064196,7187827539,SVP PHARMACY SERVICES,333600000X,tier_1_primary_pharmacy,Y,Y,
1508842931,SHANTI PHARMACY CORP,5105 CHURCH AVE,,BROOKLYN,NY,112033511,7189223400,SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1447237144,REDDYS PHARMACY INC,126 13 MERRICK BLVD,,JAMAICA,NY,11434,7185280505,OWNER/SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1295712966,HAVILAND PHARMACY INC,874 VIOLET AVE,,HYDE PARK,NY,12538,8452292195,RPH OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1558348565,FRIENDLY PHARMACY INC,389 E 138TH ST,,BRONX,NY,104543099,7187420001,MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1144290842,CLARKSTOWN PHARMACY INC,719 WEST NYACK RD,,WEST NYACK,NY,10994,8453583588,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1447221023,VAVA PHARMACY INC.,1403 FOSTER AVE,,BROOKLYN,NY,112301726,7187241333,SECRETARY,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699746297,STONE'S PHARMACY INC.,1 MAIN ST,,LAKE LUZERNE,NY,12846,5186963214,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1902878796,DOWNTOWN PHARMACY INC.,165 WILLIAM STREET,DOWNTOWN PHARMACY,NEW YORK,NY,10038,2122330333,PARTNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699748350,"THRUWAY PHARMACY, INC.",78 OAK ST,,WALDEN,NY,125861054,8457781388,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1942273636,FAIRBANKS PHARMACY INC.,37 MAIN ST,,SIDNEY,NY,138381139,6075631660,OWNER / CHIEF PHARMACIST,333600000X,tier_2_secondary_pharmacy,N,Y,
1699749739,VALENTINE PHARMACY INC,309 E 181ST ST,,BRONX,NY,104572335,7183299721,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1235103185,222 JAMAICA ECONOMY DRUG INC,221 21 JAMAICA AVE,,QUEENS VILLAGE,NY,114282097,7184655196,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215901905,WILLIAMSON PHARMACY LLC,4102 PEARSALL ST,,WILLIAMSON,NY,145899270,3155893333,SUPERVISING PHARMACIST,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1821063504,666 DRUG INC,666 COURTLANDT AVE,,BRONX,NY,104515018,7182921856,R.PH.,333600000X,tier_1_primary_pharmacy,Y,Y,
1205801560,"DRUG WORLD OF HILLCREST, LLC",275 NORTH MAIN STREET,UNIT 12,SPRING VALLEY,NY,10977,8453521800,PRESIDENT & CEO,333600000X,tier_1_primary_pharmacy,Y,Y,
1770558819,"DRUG WORLD OF COLD SPRING, LLC",55 CHESTNUT STREET,,COLD SPRING,NY,10516,8452656352,MANAGING MEMBER,333600000X,tier_1_primary_pharmacy,Y,Y,
1245209956,SOUTHSIDE PHARMACY INC,766 FOOTE AVE,,JAMESTOWN,NY,147018201,7164870133,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1437118510,ABC PHARMACY INC.,5401 8TH AVE,,BROOKLYN,NY,11220,7186868830,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1205895315,RON-AN PHARMACY INC.,988 1ST AVE,,NEW YORK,NY,100224105,2127556632,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1376502187,"2000 NINOS PHARMACY,INC",601 W 150TH ST,,NEW YORK,NY,100312449,2124912910,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1669432274,"OCEAN-U PHARMACY, LLC",2001 AVENUE U,,BROOKLYN,NY,112293907,7183323380,SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1013978865,LAVIDA PHARMACY INC.,4034 82ND ST,,ELMHURST,NY,113731305,7184262525,SUPERVISING PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1356303523,BAY PARK PHARMACY CORP.,3355 NEPTUNE AVE,,BROOKLYN,NY,112241675,7183722700,PRESIDENT PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
