npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1700881992,PRESBYTERIAN SENIORCARE,1215 HULTON RD,,OAKMONT,PA,151391135,4128266032,SR. VICE PRESIDENT/CFO,333600000X,tier_1_primary_pharmacy,Y,Y,
1144225095,JAMES FAMILY PHARMACY,1429 BURGETTSTOWN PLZ,,BURGETTSTOWN,PA,150211187,7249477000,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1598760639,GLENDALE PRESCRIPTION CENTER INC,7601 CASTOR AVE,STE 100 LOBBY,PHILADELPHIA,PA,191524026,2157226200,PHARMACIST OWNER,3336L0003X|333600000X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134124274,"PARK AVENUE PHARMACY, INC",220 PARK AVE,,CHAMBERSBURG,PA,172011230,7172647312,BOOK KEEPER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1043215106,SLAKOPER INC,701 BRISTOL PIKE,,CROYDON,PA,190215412,2157853537,OWNER/PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1467457366,"LEM4, LTD",654 EAST PITT ST,,BEDFORD,PA,15522,8146235512,OWNER/PIC,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1851396675,COOKS PHARMACY OF SHAVERTOWN INC,1909 MEMORIAL HWY,,SHAVERTOWN,PA,187081483,5706751191,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1578568028,HARTER'S DRUG STORE,17 S MAIN ST,,MUNCY,PA,177561306,5705463270,PHARMACIST/PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1538164033,BEDWICK'S PHARMACY INC,452 HAZLE ST,,WILKES BARRE,PA,187024627,5708233818,OWNER PHARMACIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1962408419,BERTOLINOS PHARMACY INC,1500 S 12TH ST,,PHILADELPHIA,PA,191476202,2153895917,OWNER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1578568002,THE FAMILY PHARMACY INC,2199 E STATE ST,,HERMITAGE,PA,161482729,7243464521,PHARMACIST/VICE PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1265438618,PHILS PHARMACY P R A INC,426 BROADWAY ST,,PITCAIRN,PA,151401447,4123722480,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1700882057,JRVS LLC,1639 HAINES RD,,LEVITTOWN,PA,190551803,2155470250,PHARMACY MANAGER,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1952307217,"PARK PRESCRIPTIONS, INC.",4000 N 9TH ST,,PHILADELPHIA,PA,191402209,2152295556,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134125339,LINCOLN ENTERPRISES,232 NORTH AVE,,PITTSBURGH,PA,152092502,4128213332,PARTNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1508862715,"APS PHARMACY SERVICES, INC.",225 OVERLOOK DR,,PITTSTON,PA,186401058,5706551911,PHARMACY MGR/VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1841296043,LANSDOWNE AVE PHARMACY,5943 LANSDOWNE AVE,,PHILADELPHIA,PA,191513932,2158770700,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1245236462,BTBKMK LLC,143 N MAIN ST,,TAYLOR,PA,185171415,5705622626,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073519906,SHEELEY'S DRUG STORE INC,539 LINDEN ST,,SCRANTON,PA,185031605,5703428936,"RPH, PRES",3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306842224,HARRIS PHARMACY INC,511 EAST ST,,DOYLESTOWN,PA,189013845,2153454800,SECRETARY OF CORPORATION,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1477559250,GOOD PHARMACY LLC,851 E ALLEGHENY AVE,,PHILADELPHIA,PA,191342401,2154255800,MEMBER AND MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1053317792,BLOOMFIELD PHARMACY INC,1 W MAIN ST,,NEW BLOOMFIELD,PA,170689603,7175822313,PRES/RPH/OWNER,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306843073,D&H PHARMACY SERVICES INC,1300 S 18TH ST,REAR/PHARMACY,PHILADELPHIA,PA,191464601,2154681202,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1033116702,LOMBARD APOTHECARY INC,1745 SOUTH ST,,PHILADELPHIA,PA,191461528,2157327888,PHARMACIST,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1881691558,PERSONAL SUPPORT MEDICAL SUPPLIERS INC,262 GEIGER RD,,PHILADELPHIA,PA,19115,2154647304,PRESIDENT,333600000X|3336H0001X,tier_2_secondary_pharmacy,N,Y,
1386641090,JRSKV LLC,82 N PENNSYLVANIA AVE,,MORRISVILLE,PA,190671110,2152955585,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699773382,TALC CORP,108 110 S. EASTON RD.,,GLENSIDE,PA,190380249,2158874577,OWNER/PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780681676,MANNS DRUG STORE,1101 LINCOLN WAY,,WHITE OAK,PA,151311301,4126727617,MGR/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1104823988,FORTUNATO ENTERPRISES INC,1154 BALTIMORE PIKE,,SPRINGFIELD,PA,190642850,6105444645,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1336147990,THE REGIONAL CANCER CENTER,2500 W 12TH ST,,ERIE,PA,16505,8148362651,DIRECTOR OF OPERATIONS,3336C0002X,tier_2_secondary_pharmacy,N,Y,
1003814617,PROFESSIONAL SPECIALIZED PHARMACIES LLC,4627 ROUTE 51,SUITE 602,BELLE VERNON,PA,150124010,7243796000,DIRECTOR OF RETAIL OPERATIONS,333600000X,tier_1_primary_pharmacy,Y,Y,
1548268022,BAYSIDE PHARMACY LIMITED PARTNERSHIP,300 STATE ST,SUITE 102,ERIE,PA,16507,8143510026,AUTHORIZED OFFICIAL/OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942208269,TERRANOVA RX,2590 N READING RD,,DENVER,PA,175179153,7174842649,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063410272,SMITH'S PHARMACY INC,1331 E WYOMING AVE,,PHILA,PA,191243808,2155373000,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1073511242,FAIRMOUNT PHARMACY INC,1900 GREEN ST,,PHILADELPHIA,PA,191303207,2155670364,PHARMACIST MANAGER AND VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1891793808,FOREST HILLS PHARMACY INC,552 LOCUST ST,,SAINT MICHAEL,PA,159510306,8144959437,VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1568461366,"BERT'S PHARMACY, INC.",144 DESMOND ST,,SAYRE,PA,188402002,5708882394,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134127996,LEXINGTON TWO INC,1216 PL VALLEY BLVD,STE B,ALTOONA,PA,16602,8149411619,PRESIDENT CEO,3336H0001X|333600000X,tier_2_secondary_pharmacy,N,Y,
1619976446,"IHS ACQUISITION XXX, INC.",109 CHELSEA PKWY,,BOOTHWYN,PA,190611305,8004009549,PRESIDENT,3336H0001X|333600000X,tier_1_primary_pharmacy,Y,Y,
1891794665,FOREST HILLS PHARMACY INC,550 LOCUST ST,,SAINT MICHAEL,PA,159510306,8144957127,VP,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1710986484,RONALD J. MESSICK,322 3RD ST,,CALIFORNIA,PA,154191134,7249382395,OWNER,3336L0003X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1770582397,HARTZELLS PHARMACY INC,300 AMERICAN ST,,CATASAUQUA,PA,180321800,6102645471,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1013916584,DEPARTMENT OF MILITARY AND VETERANS AFFAIRS,7060 HIGHLAND DR,,PITTSBURGH,PA,152061259,4126656737,FISCAL SERVICES ADMINISTRATOR,3336L0003X,tier_2_secondary_pharmacy,N,Y,
1316946783,QUARRYVILLE DRUG CO INC,300 HISTORIC DR,,STRASBURG,PA,175791460,7176876058,PHARMACY MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1669471850,COOK'S PHARMACY OF KINGSTON INC,777 WYOMING AVE,,KINGSTON,PA,187043863,5702883633,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1982603189,MEDICAL SHOPPE LTD,1101 MAIN ST,,HONESDALE,PA,184311907,5702537770,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1679572887,THOMAS J BETTERIDGE,2065 SNYDER AVE,,PHILADELPHIA,PA,191452811,2153344477,PROPRIETOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1578562708,MEDICAL SHOPPE LTD,1103 MAIN ST.,,HONESDALE,PA,18431,5702537700,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1760481923,"TRI-VALLEY PHARMACY, INC.",7 W MAIN ST,,TREMONT,PA,179811707,5706953120,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1316946387,"TRI-VALLEY PHARMACY, INCORPORATED",301 WEST MAIN STREET,,VALLEY VIEW,PA,179830186,5706823145,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1013916170,"TRI-VALLEY PHARMACY, INCORPORATED",101 S TULPEHOCKEN ST,,PINE GROVE,PA,179631011,5703454966,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1922008507,BARDA INC,244 W BALTIMORE AVE,,CLIFTON HEIGHTS,PA,190182101,6106262949,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1962402404,KOPP DRUG INC,1201 BLAIR ST,,HOLLIDAYSBURG,PA,166482445,8146960289,COO,333600000X,tier_1_primary_pharmacy,Y,Y,
1467452656,PHILIP E PEPPER INC,197 E PLUMSTEAD AVE,,LANSDOWNE,PA,190501221,6106264941,PIC,3336C0003X,tier_2_secondary_pharmacy,N,Y,
1073514865,KOPP DRUG INC,121 W ALLEGHENY ST,KOPP DRUG INC,MARTINSBURG,PA,166621103,8147932171,COO,333600000X,tier_1_primary_pharmacy,Y,Y,
1205837879,BLACKBURNS PHYSICIANS PHARMACY INC,301 CORBET ST,,TARENTUM,PA,150841877,7242249100,PRESIDENT/CEO,3336C0003X,tier_2_secondary_pharmacy,N,Y,
1851392179,CREST CENTER PHARMACY,240 FITZWATERTOWN RD,,WILLOW GROVE,PA,190902332,2156581216,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1871595975,SHRI HARI PHARMACY LLC,114 GRANT AVE,,VANDERGRIFT,PA,156901208,7245681221,CO- PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1205837325,A.A. DISPENSARY INC.,6552 TORRESDALE AVE,,PHILADELPHIA,PA,191352822,2153383262,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1720080435,"K & K RX SERVICES, LP",194 S MIDDLETOWN RD,,MEDIA,PA,190635200,6105662226,"CEO, PRESIDENT, LLC MANAGER OF G.P.",3336L0003X,tier_1_primary_pharmacy,Y,Y,
1013919661,DOUGS FAMILY PHARMACY,101 DARBY SQ,,ELVERSON,PA,195209303,6102860496,PHARMACIST/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356343800,"MILLERSBURG PHARMACY, INC.",242 MARKET ST,,MILLERSBURG,PA,170611334,7176922161,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1679565741,JOHN R SLAGLE,100 LIBERTY ST,,CLARION,PA,162141808,8142269310,OWNER,333600000X|3336L0003X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699767590,COUNTY OF MONTGOMERY,1600 BLACK ROCK RD,,ROYERSFORD,PA,194683109,6107922308,NURSING HOME ADMINISTRATOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1033102967,FASTVAX LLC,829 SPRUCE STREET,,PHILADELPHIA,PA,191075752,2159237070,GENERAL MANAGER,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1114911302,T E P INC,525 5TH AVE,,NEW BRIGHTON,PA,150661737,7248477979,OWNER/PHARMACIST,3336L0003X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215921341,ENDLESS MOUNTAINS HEALTH SYSTEMS INC,100 HOSPITAL DR,,MONTROSE,PA,188016402,5702782951,CEO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1295729960,E. H. BERNSTINE PHARMACY,2424 WEST FOURTH ST,,WILLIAMSPORT,PA,177014298,5703224665,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1003800657,MILLERSBURG PHARMACY INC,4372 STATE ROUTE 147,,HERNDON,PA,178307439,5707582042,PHARMACIST IN CHARGE,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831183474,INTERDEPENDENT HOLDINGS INC,229 MAIN ST,,BROOKVILLE,PA,158251235,8148497300,SEC/CFO,3336L0003X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1023002599,WILEY PHARMACY INC,903 NISSLEY RD,,LANCASTER,PA,176011472,7178988804,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1275527814,DUBOIS REGIONAL MEDICAL CENTER,765 JOHNSONBURG RD,,SAINT MARYS,PA,158573417,8148343017,CFO/AUTHORIZED OFFICIAL,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1295729838,BENNETTS VALLEY PHARMACY INC,18496 BENNETTS VLY HWY,,WEEDVILLE,PA,158680132,8147874400,RETAIL DIRECTOR OF OPERATIONS,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1043204670,CONCEPT PHARMACY SERVICES LLC,639 CHESTNUT ST,,ASHLAND,PA,17921,5708753611,CEO,333600000X|3336H0001X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1679567200,US COMPLETE CARE,10 RAILROAD ST,,ST MARYS,PA,158571729,8147813192,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1023002656,XAVIER WILLIAMS CORPORATION,318 E 4TH ST,,EMPORIUM,PA,158341514,8144861191,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942295456,WILLIAM WIEST DBA RED ROSE PHARMACY,250 COLLEGE AVE,,LANCASTER,PA,176033363,7172911326,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1336134725,FINOS PHARMACY LLC,32 N MAIN ST,,PITTSTON,PA,186401916,5706551489,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1497740435,"SUMMIT HEALTH PHARMACY, LLC",3400 EDGMONT AVE,,BROOKHAVEN,PA,19015,6108725418,VP/SECRETARY/MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1790770709,"WILEY PHARMACY OF QUARRYVILLE, INC.",112 TOWNSEDGE DR,,QUARRYVILLE,PA,175661300,7177861191,OWNER / VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1891780797,A & G PHARMACY SERVICE INC,2665 BRODHEAD RD,SUITE B,ALIQUIPPA,PA,150012723,7243751230,OWNER/MANAGER/PHARMACIST,3336L0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1497740302,G A M S INC,2665 BRODHEAD RD,,ALIQUIPPA,PA,150012723,7243755561,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306831193,"WILEY PHARMACY OF MILLERSVILLE, INC.",507 LEAMAN AVE,,MILLERSVILLE,PA,175511109,7178711100,OPERATIONS MANAGER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1740275510,"MACDONALD PHARMACY ASSOCIATES, INC.",115 W 4TH ST,,BETHLEHEM,PA,180151605,6108673701,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1083609721,CALLIGAN PHARMACY LLC,412 E 4TH AVE,,TARENTUM,PA,150841810,7242243334,MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1649265240,"DARLING APOTHECARY, LLC",114 EAST MAIN ST.,,YOUNGSVILLE,PA,163714408,8145633400,PRESIDENT AND OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1538155114,JEEMI INC,4523 BALTIMORE AVE,,PHILADELPHIA,PA,191432145,2152223349,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1508852120,CHOICE CRITICAL CARE RX LLC,330 NORTH AVE,,EAST BERLIN,PA,173167831,7176302773,PHARMACY MANAGER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1407842974,EAST BERLIN RX LLC,335 W KING ST,,EAST BERLIN,PA,173169730,7172590421,MEMBER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356337828,CHOICE FAMILY PHARMACY INC,8 S 6TH ST,,MCSHERRYSTOWN,PA,173441800,7176302000,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356337455,C N P RX LLC,485 BALTIMORE PIKE,,GLEN MILLS,PA,193421161,4848402600,MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306832308,LENOX PHARMACY,5879 SR 92,SUITE 3 LENOX PLAZA,KINGSLEY,PA,188269751,5702225005,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1235125246,GARRETT PHARMACY,140 GARRETT RD,,UPPER DARBY,PA,190823106,6103522477,"OWNER, PHARMACIST-IN-CHARGE",333600000X,tier_1_primary_pharmacy,Y,Y,
1992791834,SACRED HEART ANCILLARY SERVICES,451 W CHEW ST,SUITE 201,ALLENTOWN,PA,181023472,6107764999,OFFICE MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1881680718,V V L S PHARMACY LLC,3800 HORIZON BLVD,STE 103,TREVOSE,PA,190534968,2154949403,CEO,333600000X|3336C0003X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1750378436,"HORIZON HEALTHCARE SERVICES, LLC",1070 NEW HOLLAND AVE,,LANCASTER,PA,17601,7175443590,PRESIDENT,3336H0001X,tier_1_primary_pharmacy,Y,Y,
1457348138,LANASTER GENERAL HOSPITAL,2108 HARRISBURG PIKE,SUITE 314,LANCASTER,PA,17601,7175443154,CHIEF OPERATING OFFICER,333600000X,tier_1_primary_pharmacy,Y,Y,
1003803610,BOSWELL PHARMACY SERVICES LLC,131 SCHOOLHOUSE RD,,JENNERSTOWN,PA,15547,8146291397,OWNER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1093702946,MCWILLIAMS PHARMACY,134 MILL ST,,DANVILLE,PA,178211948,5702751140,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1902893837,"ELIZABETH PHARMACY, INC",5041 2ND AVE,,PITTSBURGH,PA,152071679,4124210114,OWNER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1982692679,JOHN D KEEGAN,475 S POPLAR ST,,HAZLETON,PA,182017732,5704548748,OWNER/PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1104814698,VIERCINSKI 'S PHARMACY INC.,100 E GROVE ST,,CLARKS SUMMIT,PA,184111774,5705861961,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1417945874,"LIGONIER PHARMACY, INC.",113 S FAIRFIELD ST,STE 1,LIGONIER,PA,156581163,7242386988,PIC,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1245228477,STARWOOD DRUG INC.,1006 LIGONIER ST,,LATROBE,PA,156501837,7245376841,REGISTERED PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1871581009,STARWOOD DRUG INC,RT 136 AND JANYCE DRIVE,,GREENSBURG,PA,15601,7248508501,OWNER MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1255329231,MINNICH'S PHARMACY INC,976 S GEORGE ST,,YORK,PA,174033708,7178482312,PRESIDENT,333600000X|3336L0003X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1518955582,"ANDREW BROWNS DRUG STORE, INC",1502 PITTSTON AVE,,SCRANTON,PA,185051668,5703467319,VP OPERATIONS,333600000X,tier_2_secondary_pharmacy,N,Y,
1467441204,MPA PHARMACEUTICAL SERVICES LLC,16750 SR 706,SUITE 5,MONTROSE,PA,188019263,5702788790,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1811986540,KUZY'S DRUG STORE,808 MAIN ST,,BENTLEYVILLE,PA,153141214,7242392211,CEO,333600000X,tier_1_primary_pharmacy,Y,Y,
1558350116,WOGAN ENTERPRISES INC,410 N QUEEN ST,,LITTLESTOWN,PA,173401224,7173595280,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386633709,HAZLE DRUGS INC,1 E BROAD ST,,HAZLETON,PA,182016520,5704542476,PRESIDENT,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1497744643,COMPLETE PHARMACY SERVICES,141 SALEM AVE,,CARBONDALE,PA,184072574,5702811083,MANGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1225028558,SOUSAN PHARMACY INC,8029 OLD YORK RD,,ELKINS PARK,PA,190271413,2156354200,OWNER AND PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326039249,ANTIETAM APOTHECARY INC,604 E MAIN ST,,WAYNESBORO,PA,172682387,7177622915,OFFICER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124019773,COOKES PHARMACY INC,14 ELMIRA ST,,TROY,PA,16947,5702972848,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699766832,UNISCRIPTS INC,2301 VERSAILLES AVE,,MCKEESPORT,PA,151322036,4126737147,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447231410,COUNTY OF ALLEGHENY,542 4TH AVE,,PITTSBURGH,PA,152192111,4126872243,COUNTY MANAGER,333600000X,tier_2_secondary_pharmacy,N,Y,
1326029232,ADVANCERX COM L.L.C.,1 GREAT VALLEY BLVD,,WILKES BARRE,PA,187065324,8002255967,PRESIDENT,333600000X|3336M0002X,tier_1_primary_pharmacy,Y,Y,
1740261643,"CAREMARK, L.L.C.",500 BUSINESS CENTER DR,,PITTSBURGH,PA,152051333,8882854287,VICE PRESIDENT,333600000X|3336H0001X|3336M0002X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1982685681,GDD PHARMACY SERVICES INC.,3300 MARKET ST.,,CAMP HILL,PA,170114470,7177614200,PRES,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
