npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1457344988,HALSEY DRUG LLC,5121 NC HIGHWAY 88 WEST,,WARRENSVILLE,NC,286939209,3363843900,VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1043204902,COMMUNITY FAMILY PHARMACY,1194 WYKE RD,,SHELBY,NC,281504259,7044824457,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1407843584,GATE CITY PHARMACY INC,803 FRIENDLY CENTER RD STE C,,GREENSBORO,NC,274082024,3362926888,BUYER,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1336137496,VILLAGE PHARMACY INC,108 S MAIN ST,,ROBERSONVILLE,NC,27871,2527953130,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1821087990,MEDICAL ARTS PHARMACY OF LUMBERTON INC,1550 GODWIN AVE,,LUMBERTON,NC,283584206,9107393370,VICE PRESIDENT/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1528058187,JONES PHARMACY ENTERPRISES INC,5123A SOUTH BLVD,,CHARLOTTE,NC,282172709,7045221138,V PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1386634947,BELMONT PHARMACY INC,105 PROFESSIONAL DR,,REIDSVILLE,NC,273207173,3363424221,OWNER/PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1003890252,AKERS PHARMACY INC,1595 E GARRISON BLVD,,GASTONIA,NC,280545138,7048653411,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1205811015,LSA PHARMACY INC,320 CALHOUN ST,,SALISBURY,NC,28144,7046420952,PHCST MGR,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1538145610,"FAMILY PHARMACY OF STATESVILLE, INC.",3478 E BROAD ST,,STATESVILLE,NC,286254523,7048720296,CEO,333600000X|3336C0003X|3336C0004X|3336H0001X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1942287776,TOMS DRUG CO,1 N FRONT ST,,WILMINGTON,NC,284014436,9107623391,PRES,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1992782643,"STANTONSBURG DRUG COMPANY, INC",105 SOUTH MAIN STREET,,STANTONSBURG,NC,278830040,2522383539,OWNER-MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1932188836,COMMUNITY PHARMACY OF BETHLEHEM INC,9471 NC HIGHWAY 127,,HICKORY,NC,286018394,8284958258,VICE PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1912986001,W C ROSE DRUG STORE INC,309-B NASH ST W,,WILSON,NC,27893,2522371188,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1851362081,COMMUNITY PHARMACY OF ROXBORO INC,719 N. MAIN ST.,,ROXBORO,NC,27573,3365999293,PHARMACIST/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1134194707,GURLEYS PHARMACY INC,114 W MAIN ST,,DURHAM,NC,27701,9196888978,VP,333600000X,tier_1_primary_pharmacy,Y,Y,
1548236144,GOLDSBORO DRUG COMPANY INC,101 N CENTER ST,,GOLDSBORO,NC,275303620,9197343725,MANAGER/ HEAD PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1922075662,SOUTHEAST FAMILY PHARMACY INC,223 NC HIGHWAY 111 S,,GOLDSBORO,NC,275349253,9197781110,OWNER/PHARMACIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1871560631,DAMERON DRUG STORE INC,100 S MAIN ST,,TABOR CITY,NC,28463,9106533089,VICE PRESIDENT/COMPLIANCE OFFICER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1891762134,CLINTON PHARMACY LLC,307 BEAMAN ST,,CLINTON,NC,283282907,9105928444,MANAGING PARTNER,333600000X|3336L0003X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366411050,MINTON RX INC,925 MEMORIAL DR E,,AHOSKIE,NC,279103915,2523323444,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1649231937,JAMES & ASSOCIATES DBA PERSON STREET DISCOUNT PHARMACY,301 PACE ST,,RALEIGH,NC,276041208,9198332332,V.PRES./PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1053372342,"PERSON STREET PHARMACY OF RALEIGH, INC.",702 N PERSON ST,,RALEIGH,NC,276041216,9198326432,PRESIDENT/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1982665170,GATEWAY PHARMACY LLC,510 PINEVIEW DR,,KERNERSVILLE,NC,272843663,3369922111,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1568425098,NORTHWOODS DRUG CO INC,344 HENDERSON DR,,JACKSONVILLE,NC,28540,9103472141,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1477517589,WINTER PARK DISCOUNT DRUG NILKANTH INC.,5220 WRIGHTSVILLE AVE,,WILMINGTON,NC,284037056,9107912346,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1144285578,"FAMILY CARE PHARMACY, INC",606 S CHURCH ST,,HERTFORD,NC,279441205,2524262214,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1740246677,"EDEN DRUG, INC.",103 W STADIUM DR,,EDEN,NC,272883329,3366274854,"PRESIDENT, PHARMACIST",3336C0003X,tier_1_primary_pharmacy,Y,Y,
1720044720,PROFESSIONAL PHARMACY OF OXFORD LLC,140 ROXBORO RD,,OXFORD,NC,275652642,9196938555,MEMBER/MANAGER,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1083672059,"MEDICAL VILLAGE PHARMACY, INC.",815 FAIRGROVE CHURCH RD,,CONOVER,NC,286138609,8283224505,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1881652881,CENTER STREET PHARMACY INC,316 EAST CENTER STREET,,LEXINGTON,NC,27292,3362485048,PHARMACY MGR,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447209978,BRIDGE STREET PHARMACY INC,817 N BRIDGE ST,,ELKIN,NC,28621,3368353131,PRESIDENT OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073564928,PROFESSIONAL PHARMACY INC,139 1/2 E COLLEGE AVE,,BOILING SPRINGS,NC,280171168,7044349897,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1720039316,EDWARD V BEAM PHARMACY INC,108 E GROVER ST,,SHELBY,NC,281503804,7044878068,OWNER,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1871547018,"KERR DRUG, INC",1016 N ARENDELL AVE,TRIANGLE EAST CTR,ZEBULON,NC,275972358,9192697100,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1750335998,KERR DRUG INC,4441 SIX FORKS RD,NORTH HILLS MALL,RALEIGH,NC,276095729,9197871155,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1104870351,KERR DRUG INC,8385 CREEDMOOR RD,TOWNE NORTH PLZ,RALEIGH,NC,276131385,9198478101,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1861446023,KERR DRUG INC,403 E MAIN ST,,BENSON,NC,275041530,9192070637,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1104870260,KERR DRUG INC,816 N MAIN ST,DARLINGTON PLZ,FUQUAY VARINA,NC,275262067,9195524248,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1275587339,KERR DRUG INC,1219 BUCK JONES RD,,RALEIGH,NC,276063326,9194676364,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447204508,KERR DRUG INC,1106 ENVIRON WAY,,CHAPEL HILL,NC,275174418,9199428738,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1265486328,KERR DRUG INC,625 HARPER AVE SW,,LENOIR,NC,286455250,8287585196,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1164476222,KERR DRUG INC,1812 HOLLOWAY ST,VILLAGE S/C,DURHAM,NC,277032210,9196829271,VP OF PHARMACY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699720441,MEDICAL PARK PHARMACY GREENVILLE,1872 W ARLINGTON BLVD,STE M,GREENVILLE,NC,278345704,2523210222,VICE PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1558318683,JOHNSON DRUG COMPANY INC,714 NEW BRIDGE ST,,JACKSONVILLE,NC,285405435,9103475185,PRESIDENT,3336C0004X|3336H0001X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942257654,"FALLS RIVER PHARMACY, LLC",10930 RAVEN RIDGE RD,SUITE 109,RALEIGH,NC,276148725,9198442055,MEMBER-MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174570840,HAYES BARTON PHARMACY INC-A NEW CORP,2000 FAIRVIEW RD,,RALEIGH,NC,276082374,9198324641,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1003863689,"SILER CITY PHARMACY, LLC",202A E RALEIGH ST,,SILER CITY,NC,27344,9196635541,MEMBER-MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831136761,"COMMUNITY PHARMACY, INC.",3302 BRIDGES ST,STE A,MOREHEAD CITY,NC,285572983,2527267787,PRESIDENT,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1861430811,HARRISBURGS HOMETOWN PHARMACY INC,5006 HWY 49 SOUTH,,HARRISBURG,NC,28075,7044547948,PHARMACY MANAGER CO OWNER,3336L0003X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1346281979,"DDP PHARMACY, INC",107 SMITH CHURCH RD,,ROANOKE RAPIDS,NC,278704911,2525377010,COO,3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1427099324,"CHINA GROVE DRUG CO., INC.",112 S MAIN ST,,CHINA GROVE,NC,280232448,7048577951,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1053352989,CAREMOR FAMILY PHARMACY INC,3634 N HIGHWAY 16,,DENVER,NC,280378268,7044892223,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1285676882,ELLERBE PHARMACY,274 SECOND STREET,,ELLERBE,NC,28338,9106526261,OWNER-MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1093757692,WEBSTERS PHARMACY,214 S MAIN ST,,FAIRMONT,NC,283401904,9106286362,PRESIDENT/ PHARMACY MGR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780626135,"CHS PHARMACY SERVICES, INC.",4400 GOLF ACRES DR,BLDG J STE C,CHARLOTTE,NC,282085968,7045126800,"DIRECTOR, PHARMACY SERVICES",333600000X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1407898851,"MOUNTAIN APOTHECARY, INC",110 PARK AVE,,BANNER ELK,NC,286046604,8288984271,PHARMACY MANAGER/OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134161581,MOUNT PILOT DRUG INC,119 W MAIN ST,,PILOT MOUNTAIN,NC,270419303,3363683500,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710929286,DUNN DISCOUNT DRUG INC,710 ERWIN RD,,DUNN,NC,283344522,9108928187,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1912949710,INNES STREET DRUG COMPANY,1706 W INNES ST,,SALISBURY,NC,281442552,7046361712,PRESIDENT OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1639111453,INNES ST DRUG COMPANY INC,112 S MAIN ST,,SALISBURY,NC,281444942,7046334521,PRESIDENT,333600000X|3336C0003X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1306888128,BAILEY PHARMACY INC,6174 MAIN STREET,,BAILEY,NC,27807,2522353562,OWNER/PIC/PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215979034,WALKERTOWN FAMILY PHARMACY INC,2905 DARROW RD,,WALKERTOWN,NC,270519682,3365956979,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124060942,MOOSE DRUG COMPANY,740 CHURCH ST N,,CONCORD,NC,280254336,7047922555,OWNER,3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1265475560,LAYNES FAMILY PHARMACY,509 S VAN BUREN RD,,EDEN,NC,272885082,3366274600,PHARM/OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1932144912,VILLAGE PHARMACY LLC,5106 HWY 87 S,STE 100,FAYETTEVILLE,NC,28306,9104833466,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1902841133,MEASURED DOSE PHARMACY INC,750 4TH ST SW,STE B,HICKORY,NC,286023401,8283229365,PRESIDENT,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1598700718,NORTHWESTERN DRUG CO INC,53 E MAIN AVE,,TAYLORSVILLE,NC,286812540,8286322278,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366488454,1ST RX PHARMACY INC,837 N CENTER ST,,STATESVILLE,NC,286773222,7048720880,PRESIDENT/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1467498352,MEDIFARE DRUG CENTER OF EARL INC,129 W MOUNTAIN ST,,KINGS MOUNTAIN,NC,280863447,7047394721,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1376589267,MED CARE PHARMACY INC,5805 DEPARTURE DR,STE E,RALEIGH,NC,276161859,9188449248,OWNER PHARMACIST,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1285670174,THE DRUG STORE INC,3064 SALEM INDUSTRIAL DR,,WINSTON SALEM,NC,271278854,3368310500,EXECUTIVE MANAGER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1477599850,CORNER DRUG STORES INC,23 EAST HIGHWAY 98,SUITE 100,BUNN,NC,27508,9194971700,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1376579052,CHS PHARMACY SERVICES INC,920 CHURCH ST N,,CONCORD,NC,28025,7044031568,AVP PHARMACY SERVICES,3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1972539294,EDC DRUG STORES,1404 NATIONAL HWY,,THOMASVILLE,NC,273602320,3368874927,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306873781,WESTERN WAKE MEDICAL CENTER PHARMACY,1900 KILDAIRE FARM RD,,CARY,NC,275116616,9193502300,SR VP AND CFO,333600000X,tier_1_primary_pharmacy,Y,Y,
1215966502,HARMONY DRUG INC,111 W MEMORIAL HWY,,HARMONY,NC,28634,7045465885,PRESIDENT/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528097441,MACK'S 1ST RX PHARMACY INC,8782 NC HWY 90 E,,STONY POINT,NC,28678,7045852102,PRESIDENT/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1558390476,TROUTMAN 1ST RX PHARMACY,106 WAGNER STREET,,TROUTMAN,NC,28166,7045286611,PRESIDENT/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366472292,THE HAWTHORNE PHARMACY LLC,1622 SOUTH HAWTHORNE ROAD,,WINSTON-SALEM,NC,271034103,3367681815,MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1942231535,MEDICAL CENTER PHARMACY OF CHERRYVILLE INC,607 E ACADEMY ST,,CHERRYVILLE,NC,28021,7044353263,OFFICE MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1801829221,KENLY DRUG & PHARMACY INC,104 E 2ND ST,,KENLY,NC,275427791,9192842333,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356375273,SENTRY DRUG CENTER 11,2622 E MAIN ST,,LINCOLNTON,NC,280924319,7047352551,RPH MANAGER,3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1700810645,SENTRY DRUG CENTER 16 INC,1446 E GASTON ST,SUITE 201,LINCOLNTON,NC,280924416,7047321194,PRESIDENT AND MANAGER,333600000X|3336C0004X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1053345421,NORTHSIDE FAMILY PLAZA PHARMACY INC,1041 NOELL LN,STE 102,ROCKY MOUNT,NC,278042058,2529854265,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1427081439,"COOR'S PHARMACY, INC",1103 WAYNE MEMORIAL DR,,GOLDSBORO,NC,275342957,9197350400,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1477587665,ELDER DRUG INC,804 N LINDSAY ST,,HIGH POINT,NC,272623902,3368894422,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1972528586,COMMUNITY PHARMACY OF LINCOLNTON LLC,626 CENTER DR,,LINCOLNTON,NC,280923712,7047352556,OWNER/TREASURER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942226097,OAKWOOD PHARMACY INC,329 N FAIRVIEW RD,,ROCKY MOUNT,NC,27801,2524428159,MANAGER OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1689691206,HEALTHWISE PHARMACY OF GREENVILLE INC,615B S MEMORIAL DR,,GREENVILLE,NC,278342856,2522950060,"PHARMACY MANAGER, OWNER",3336C0004X|333600000X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1548288996,"PHARMACY PLUS OF NEW BERN, INC",1204 S GLENBURNIE RD,,NEW BERN,NC,285622609,2526363322,VICE PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1720007610,"REALO DISCOUNT DRUG STORES OF EASTERN NORTH CAROLINA, INC.",2680 HENDERSON DR,UNIT 1,JACKSONVILLE,NC,285465296,9104559982,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1235158213,REALO DISCOUNT DRUG STORES INC,125 W JONES ST,,TRENTON,NC,285857599,2524482901,PHARMACIST MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1194744342,NORTH VILLAGE PHARMACY INC,1493 MAIN ST,,YANCEYVILLE,NC,273798793,3366944104,STAFF PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1912926023,REALO DISCOUNT DRUG STORES OF EASTERN NORTH CAROLINA INC,1301 COMMERCE DR,,NEW BERN,NC,285622213,2526361711,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1437179892,COMMUNITY PHARMACY OF LINCOLNTON LLC,626 CENTER DR,,LINCOLNTON,NC,280923712,7047352556,MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1508886029,REALO DISCOUNT DRUG STORES OF EASTERN NORTH CAROLINA INC,137 BRIDGE TOWN BLVD,,NEW BERN,NC,285607192,2526360236,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1164442992,EASTERN CAROLINA PHARMACY CARE INC,300 N QUEEN ST,,KINSTON,NC,285014932,2525276929,OWNER/PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841211620,HCC PHARMACY,402 S MAIN ST,,RAEFORD,NC,283763223,9108754831,VP OF CORPORATE AFFAIRS,333600000X|3336C0003X,tier_2_secondary_pharmacy,N,Y,
1255351078,SOUTH COURT DRUG COMPANY,210 E ELM ST STE A,,GRAHAM,NC,272533055,3362264401,PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841211596,"WAYNESVILLE PHARMACY, INC.",477 HAZELWOOD AVE,,WAYNESVILLE,NC,287861946,8284565112,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1144241993,EASTERN CAROLINA PHARMACY CARE INC,1302 W VERNON AVE,,KINSTON,NC,285043528,2525236069,OWNER/PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1427079490,NORTHSIDE FAMILY PHARMACY INC,3920 BISHOP RD,,BATTLEBORO,NC,278099038,2529854263,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528089463,PHARMACY LAND,137 N FIELDCREST RD,,EDEN,NC,272883947,3366356450,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1699797431,REALO DISCOUNT DRUG STORES OF EASTERN NORTH CAROLINA INC,2602 DR M L KING JR BLVD,,NEW BERN,NC,285624238,2525140374,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1982626552,COLUMBIA PHARMACY INC,214 MAIN ST,,COLUMBIA,NC,27925,2527962421,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1225051261,NORTHSIDE FAMILY PHARMACY INC,3920 BISHOP RD,,BATTLEBORO,NC,278099038,2529854263,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174547715,MCPHAILS PHARMACY INC,105 EAST H ST,MCPHAILS PHARMACY INC,ERWIN,NC,28339,9108977165,OWNER PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073537494,NORTHWESTERN DRUG CO INC,255 NC HWY 16 S,,TAYLORSVILLE,NC,286813048,8286322271,PHARMACIST OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780699322,GAMEWELL FAMILY PHARMACY,2655 MORGANTON BLVD SW,,LENOIR,NC,286458183,8287549500,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1881609477,PENSLOW PHARMACY,206 N DYSON ST,,HOLLY RIDGE,NC,284458502,9103296151,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386659985,KAITLYNS PHARMACY INC,9100 S TRYON ST STE A,,CHARLOTTE,NC,282733113,7045889623,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1194730796,CANE CREEK PHARMACY INC,785 CANE CREEK RD,,FLETCHER,NC,287329472,8282092370,OFFICE MANAGER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1003821604,REALO DISCOUNT DRUG STORE,1302 W VERNON AVE,,KINSTON,NC,285043528,2525236069,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1730194333,COASTAL CARE PHARMACY INC,278 HWY 24,STE M,MOREHEAD CITY,NC,28557,2527260279,OWNER,333600000X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1689689200,CAROLINA COMPOUNDING PHARMACY & HEALTH CENTER INC,254 TOWNE VILLAGE DR,,CARY,NC,275138910,9194677110,CEO/OWNER,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1497760011,PITTMANS PHARMACY INC,305 W GRANVILLE ST,,WINDSOR,NC,279831815,2527943431,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124034046,MCPHAILS PHARMACY INC,815 W FRONT ST,MCPHAILS PHARMACY INC,LILLINGTON,NC,27546,9108977165,OWNER PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1982611943,FALLSTON PHARMACY INC,5011 FALLSTON RD,,FALLSTON,NC,28042,7045383021,OWNER PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1982615548,GLENN AND MARTIN DRUG,100 S CENTER ST,,MT OLIVE,NC,28365,9196582165,PARTNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790796357,THOMPSON PHARMACY INC,365 FALLS RD,,ROCKY MOUNT,NC,278044806,2524421919,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609887264,EASTGATE PHARMACY INC,93 EASTGATE DR,,SYLVA,NC,287795171,8285864605,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1427069087,LLOYDS PHARMACY INC,118 W KING ST,STE A,HILLSBOROUGH,NC,272782681,9197321500,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1194737734,MEDICINE BOX PHARMACY INC,664 S BROADWAY ST,,FOREST CITY,NC,280434247,8282451696,PRESIDENT /OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1952414757,"MOREHEAD CITY DRUG COMPANY, INC.",1704 ARENDELL ST,,MOREHEAD CITY,NC,285574040,2527262106,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
