npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1467452417,MILTON MEDICAL & DRUG CO INC.,958 ARTHUR GODFREY RD,,MIAMI BEACH,FL,331403307,3055316436,AUTHORIZED OFFICIAL,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1598765570,"BIOPLUS SPECIALTY PHARMACY, INC.",3200 LAKE EMMA RD UNIT 1000,,LAKE MARY,FL,327463358,8557333126,DIRECTOR,3336S0011X|333600000X,tier_1_primary_pharmacy,Y,Y,
1760483572,CHEEK PHARMACY INC,16734 SE 19 HWY,,CROSS CITY,FL,326285020,3524983342,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1104827724,PRIORITY HEALTHCARE PHARMACY INC.,250 TECHNOLOGY PARK,,LAKE MARY,FL,327467115,8008929622,VP OF OPERATIONS,333600000X,tier_1_primary_pharmacy,Y,Y,
1073505954,"DAVID'S PHARMACY, INC.",2302 W DR MARTIN LUTHER KING JR BLVD,,TAMPA,FL,336076406,8138701967,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1225020167,WESTWOOD DISCOUNT PHARMACY INC.,5615 SW 107TH AVE,,MIAMI,FL,331731269,3052799559,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174517452,"BIOPLUS SPECIALTY PHARMACY SERVICES, LLC",376 NORTHLAKE BLVD STE 1008,,ALTAMONTE SPRINGS,FL,327015261,8882920744,VICE PRESIDENT,3336M0002X|333600000X|3336H0001X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1063406023,"KELSON PHARMACY SERVICES, INC.",4957 SW 74TH CT,,MIAMI,FL,331554471,3053240234,VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1326032210,FIVE POINTS PHARMACY,1108 LAKE DR,,COCOA,FL,329228678,3216368433,MGR,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1972598738,HANNA PHARMACY LLC,13221 TAMIAMI TRAIL,,NORTH PORT,FL,34287,9414261123,PHARMACY OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1750378394,PHARMA-PLUS DRUG STORE CORP,619 SW 57TH AVE,,MIAMI,FL,331443970,3052623738,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1972592889,LAKE PHARMACY INC,25 MARTIN LUTHER KING JR BLVD,SUITE 3,BELLE GLADE,FL,334304044,5619960200,RPA,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1457340077,"GLOBAL PHARMACY SERVICES, INC.",7760 W 20TH AVE,UNIT #8,HIALEAH,FL,330161890,3058277900,PRESIDENT/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1720078595,"HHCS PHARMACY, INC.",3901 E COLONIAL DR,SUITE 'C',ORLANDO,FL,328035245,4078984427,PRESIDENT/CEO,333600000X,tier_2_secondary_pharmacy,N,Y,
1437149218,"CYSTIC FIBROSIS PHARMACY, INC.",3901 E COLONIAL DR,SUITE 'D',ORLANDO,FL,328035245,4078984427,PRESIDENT/CEO,333600000X,tier_2_secondary_pharmacy,N,Y,
1740270099,MOULTRIE PHARMACY INC,3690 US HIGHWAY 1 S,,ST AUGUSTINE,FL,320866498,9047941399,OWNER,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1730170663,LIBERTY HOME PHARMACY CORPORATION,8881 LIBERTY LN,,PORT ST LUCIE,FL,349523477,8778912545,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1023099926,MAJORCA DRUG STORE INC,1823 PONCE DE LEON BLVD,,CORAL GABLES,FL,331344418,3054481757,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1720069313,"ARMENIA PHARMACY, INC.",8338 N ARMENIA AVE,STE B,TAMPA,FL,336042777,8138327574,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1831170299,SUNNY PHARMACY AND DISCOUNT,3960 W 16TH AVE,SUITE 206,HIALEAH,FL,330127029,3052313199,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1700869880,MAZAL TOV PHARMACY INC,5582 W FLAGLER ST,,CORAL GABLES,FL,331341066,3052691672,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1689657454,GRANDMAS COUNTRY PHARMACY INC,11386 E HIGHWAY 316,,FORT MC COY,FL,321348114,3522360407,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1275516973,FIGUEROA PHARMACY,14449 COUNTRY WALK DR,,MIAMI,FL,331868104,3052540454,STORE MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1700860020,"MIAMI DOWNTOWN PHARMACY, INC",96 SE 1ST ST,,MIAMI,FL,331311008,3053745076,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1780668087,THE APOTHECARY OF GULFPORT,5802 28TH AVE S,,GULFPORT,FL,337075227,7273213000,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1306820345,"TARARA PHARMACY, INC.",1160 W FLAGLER ST,,MIAMI,FL,331301034,3055457561,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124003728,"CIRCLE 'S' PHARMACY, INC.",323 BACOM POINT RD STE 100,,PAHOKEE,FL,334762102,5619245238,PRESIDENT OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609851880,"FAITH PHARMACY, INC",575 10TH ST E,,PALMETTO,FL,342214013,9417292021,PHARMACY DIRECTOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1063497972,VERNON DISCOUNT DRUG INC,3248 MAIN ST,,VERNON,FL,324622223,8505352803,OWNER  PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1164408860,"DELTONA PHARMACY OF FLORIDA, LLC",25987 S TAMIAMI TRL STE 102,,BONITA SPRINGS,FL,341347807,2393170771,MANAGING MEMBER,333600000X,tier_1_primary_pharmacy,Y,Y,
1689650822,MOST VALUABLE PHARMACY INC,11355 W FRLAGLER STREET,,MIAMI,FL,33174,3052252332,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073590717,"WELAKA PHARMACY, LLC",698 THIRD AVENUE,,WELAKA,FL,321930780,3864679994,V.P.,333600000X,tier_1_primary_pharmacy,Y,Y,
1568449924,ANNS PHARMACY AND DISCOUNT INC,3498 NW 7TH ST,,MIAMI,FL,331254014,3054451200,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1760469043,ECY PHARMACY DISCOUNT INC,7951 SW 40TH ST,SUITE 102,MIAMI,FL,331556752,3052665220,DIRECTOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1972580272,AMERICAN PHARMACY INC,6799 W FLAGLER ST,,MIAMI,FL,331442923,3052610282,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1366420176,"FRANCK'S PHARMACY, INC.",1730 SW 17TH ST,,OCALA,FL,344743523,3526224148,CEO/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1407834294,"FRANCKS PHARMACY, INC.",202 SW 17TH ST,,OCALA,FL,344718138,3526224148,CEO OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1558349233,MY PHARMACY OF HOMESTEAD INC,806 N KROME AVE,,HOMESTEAD,FL,330304407,3052476949,OWNER,3336C0004X|3336C0003X|3336H0001X|3336L0003X|3336S0011X|333600000X,tier_1_primary_pharmacy,Y,Y,
1336128396,CAMILLUS PHARMACY LC,10780 W FLAGLER ST,#15,MIAMI,FL,33174,3052213441,VICE PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1255301586,ORANGE BELT PHARMACY INC.,112 E NEW YORK AVE,,DELAND,FL,327245504,3867341685,PHARMACY MANAGER,333600000X|3336H0001X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1891769089,FLORIDA PHARMACY INC.,5366 W 12TH AVE,,HIALEAH,FL,330123030,3055560061,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1912972639,CORAL WEST PHARMACY,7245 CORAL WAY,,MIAMI,FL,331551401,3052611234,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1073588380,RX EXPRESS PHARMACY OF NAVARRE INC,8986 ORTEGA PARK DR,,NAVARRE,FL,325664141,8509366446,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1508831587,"SPECIALTY PHARMACY SERVICES, INC",800 E MELBOURNE AVE,SUITE A,MELBOURNE,FL,329015549,3219532004,VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1174599385,MAGIC DOLLAR PHARMACY INC.,1802 E 4TH AVE,,HIALEAH,FL,330103115,3058837126,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1720055775,ENSLEY PHARMACY INC,8814 N PALAFOX ST # C,,PENSACOLA,FL,325343029,8504730428,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609845502,LINTON SQUARE PHARMACY & MEDICAL SUPPLIES INC,1601 S CONGRESS AVE,,DELRAY BEACH,FL,334456368,5612720015,BENEFICIAL OWNER,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528020633,BROWNINGS PHARMACY AND HEALTH CARE INC,141 E HIBISCUS BLVD,,MELBOURNE,FL,329013102,3217236520,PRESIDENT,333600000X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790747483,RX CARE FOUR LLC,1270 MALABAR RD SE,STE 2,PALM BAY,FL,329073407,3219520656,OWNER,3336C0004X|3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1003871492,FAMILY PHYSICIANS RX INC,901 N MIAMI BEACH BLVD STE 1,,NORTH MIAMI BEACH,FL,331623720,3058740072,VP OF HEALTHCARE OPERATIONS,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1467419606,APOTHECARY CORPORATION,1089 N COLLIER BLVD,SUITE 409,MARCO ISLAND,FL,341452563,2393943111,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1679522635,"MEDASSIST RX,LLC",1209 TECH BLVD,STE 211,TAMPA,FL,336197870,8136204101,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1396795688,PEOPLE'S PHARMACY INC,907 SW 87TH AVE,,MIAMI,FL,331743206,3052610777,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1912957127,JR PHARMACY PLLC,2160 WHISPER LAKES BLVD,,ORLANDO,FL,328376762,4074475612,MANAGING MBR,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134179807,CARIBBEAN PHARMACY INC,1643 SW 32ND AVE,,MIAMI,FL,331451848,3054475173,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1043260714,YPM TOTAL CARE PHARMACY,5050 S FLORIDA AVE,STE 3,LAKELAND,FL,338132510,8636447600,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1902857188,"HAVANA PHARMACY, INC.",1209 W FLAGLER ST,,MIAMI,FL,331352419,3053249835,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1346291119,FAMILY PHARMACY CORP,9841 SW 184TH ST,,MIAMI,FL,331576934,3059712374,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063463883,"PINECREST PHARMACY, INC",955 NW 3RD ST,,MIAMI,FL,331281274,3052539191,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1245283423,SEASIDE FAMILY PHARMACY LLC,4075 A1A S,STE 102,ST AUGUSTINE,FL,320806773,9044613299,CO OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1649223793,ESSENCE PHARMACY CORP,1805 NE 164TH ST,,NORTH MIAMI BEACH,FL,331624109,3059483500,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1396798435,MED EXPRESS PHARMACY CORP,888 NW 27TH AVE,SUITE 4,MIAMI,FL,331253000,3056436800,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1043263510,YONG PHARMACY DISCOUNT,2324 SW 67TH AVE,,MIAMI,FL,331551846,7863884990,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063466266,"NEW HORIZON PHARMACY, INC,",3606-2 EMERSON ST,,JACKSONVILLE,FL,322075641,9043982881,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1679527881,MIAMI GARDENS PHARMACY INC,7 BARRY RD,,WEST PARK,FL,330235271,9549833777,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1801840079,ATLANTIC PHARMACY SERVICES INC,4908 SW 72ND AVE,SUITE C,MIAMI,FL,331555548,3056668711,PRESIDENT,3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841244316,"GARRETT'S PHARMACY SERVICES, INC.",536 E 1ST AVE,,CRESTVIEW,FL,325362505,8506282008,OWNER-PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1962457796,VILLAGE PHARMACY OF NOKOMIS LLC,1095 TAMIAMI TRL N,STE B,NOKOMIS,FL,342752114,9414888800,MGR,3336C0004X|3336L0003X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1871548602,SUPER SAVER PHARMACY #NO 2 LLC,200 PARK PLACE BLVD,,KISSIMMEE,FL,347412344,4078460765,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1417902255,BELLEVIEW COMMUNITY PHARMACY,2500 CITRUS BLVD,,LEESBURG,FL,347483063,3527280477,MGR,3336L0003X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326094301,PERKINS COMPOUNDING PHARMACY INC,4015 20TH ST,,VERO BEACH,FL,329602403,7729786470,OWNER PHCST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1316993322,FLORIDA SOLUTIONS PHARMACY,1057 W 29TH ST,,HIALEAH,FL,330125061,3058835791,PRESIDENT,333600000X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1184671414,NANY'S PHARMACY DISCOUNT CORP,11264 SW 137TH AVE,,MIAMI,FL,331864203,3053809050,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790722072,RDS PHARMACY MANAGEMENT INC,111 NW 1ST ST,,MIAMI,FL,331281902,3053745120,PHARMACIST IN CHARGE,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1851338230,"HCI SPECIALTY PHARMACY, LLC",8320 NW 30TH TER,,DORAL,FL,331221915,8663454424,MEMBER,3336H0001X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1700824885,KINGS RX INC,7410 W BOYNTON BEACH BLVD,STE A4,BOYNTON BEACH,FL,334376156,5617389494,PRESIDENT/PHARMACIST IN CHARGE,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306884051,"CLERO'S PHARMACY, INC.",11300 NW 87TH CT,SUITE 149,HIALEAH GARDENS,FL,330184586,3058201242,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1427096809,AETNA RX HOME DELIVERY,1600 SW 80TH TER,2ND FLOOR,PLANTATION,FL,333244049,9546932800,"DIR, PHARMACIST IN CHARGE",333600000X|3336M0002X,tier_1_primary_pharmacy,Y,Y,
1811937931,PEOPLES PHARMACY INC.,907 SW 87TH AVE,,MIAMI,FL,331743206,3052610777,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326088725,L&M PHARMACY INC,7040 W PALMETTO PARK RD,SUITE 12,BOCA RATON,FL,334333407,5616202611,PRESIDENT,3336C0003X,tier_2_secondary_pharmacy,N,Y,
1033159892,GUANTANAMO PHARMACY & DISCOUNT INC,1054 W 35TH ST,,HIALEAH,FL,330124928,3058053595,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1578503322,SABY PHARMACY DISCOUNT INC,210 SW 22ND AVE,,MIAMI,FL,331351505,3056439693,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1487694238,GULF BAY PHARMACY INC,1941 BARBER RD,,SARASOTA,FL,342408303,9413731373,OWNER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1578503223,JOCHYS PHARMACY INC,5858 W 20TH AVE,,HIALEAH,FL,330162603,3055561800,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1487694139,KIMS FAMILY PHARMACY INC,740 N HIGHWAY 29,,CANTONMENT,FL,325339595,8509685655,PRES REG PHARMACIST AND OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215978275,SUNSHINE PHARMACY MEDICAL INC,6350 DAVIS BLVD,,NAPLES,FL,341045323,2397757207,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1457393993,FCS PHARMACY LLC,951 BROKEN SOUND PKWY,SUITE 252,BOCA RATON,FL,334873507,8002237151,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1740223593,"STA AMALIA PHARMACY, INC.",2170 NW 7TH ST,,MIAMI,FL,331253425,3056318330,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1588606362,MELI PHARMACY AND SUPPLIES,1432 E 4TH AVE,,HIALEAH,FL,330103528,3058637211,OWNER/PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1750324539,EVENECER PHARMACY INC,441 NW 12TH AVE,,MIAMI,FL,331281020,3053249395,PHCY CONSULTANT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831132117,EXPRESS CARE PHARMACY,117 S STATE RD 7,,ROYAL PALM BEACH,FL,33411,5617911115,PRESIDENT,333600000X|3336C0003X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1376588806,HOBBS PHARMACY UNITED INCORPORATED,135 N BANANA RIVER DR,,MERRITT ISLAND,FL,329522546,3214525058,PRESIDENT,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1285679712,EASTSIDE PHARMACY,818 A PHILIP RANDOLPH BLVD,,JACKSONVILLE,FL,322065776,9043538500,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1235174400,WESTLAB PHARMACY INC,4410 W NEWBERRY RD,STE A5,GAINESVILLE,FL,326075200,3523738111,OWNER AND MGR,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447295621,WELLINGTON DISCOUNT PHARMACY,9312 FOREST HILL BLVD,,WELLINGTON,FL,334116577,5617954400,PRES,333600000X|3336C0003X|3336C0002X|3336C0004X,tier_1_primary_pharmacy,Y,Y,
1265477442,RX FC INC,5336 26TH ST W,,BRADENTON,FL,342073011,9417562213,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073558250,BURKLOW PHARMACY INC,4880 WOODBINE RD,,PACE,FL,325718762,8509959999,"PRESIDENT, PIC",333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1982649166,RX CARE PHARMACY,6991 NW 82ND AVE,STE 12,MIAMI,FL,331662776,3054184541,CONTROLLER,333600000X|3336C0003X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1245275452,MEDIPHARM RX INC,4607 N CLARK AVE,,TAMPA,FL,336147038,8138760881,CHIEF PHARMACIST,3336C0003X|3336L0003X|3336M0002X|3336I0012X,tier_1_primary_pharmacy,Y,Y,
1720023047,RXPERT PHARMACY LLC,2177 KINGSLEY AVE,,ORANGE PARK,FL,320735199,9042721690,COO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326083692,YOMY PHARMACY DISCOUNT INC,8239 BIRD RD,,MIAMI,FL,331553334,3052079686,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1144265380,EXTRA CARE PHARMACY INC,2001 E FLETCHER AVE,STE 101,TAMPA,FL,336123707,8135589300,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1053356113,HILLMOOR PLAZA PHARMACY INC,9312 FOREST HILL BLVD,,WELLINGTON,FL,334116577,5617536768,CEO,3336H0001X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1255377735,AZALIA'S PHARMACY & DISCOUNT INC.,428 E 49TH ST,,HIALEAH,FL,330131868,3056859556,OWNER/ PHARMACY TECH,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386680908,VINTAGE PHARMACY LLC,104 S OLD DIXIE HWY,,LADY LAKE,FL,321594349,3527516895,OWNER AND PRESIDENT,3336C0004X|3336L0003X|3336H0001X|3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1811933450,PHARMACY MEDICAL SERVICES INC,201 NW 70TH AVE,SUITE D-E,PLANTATION,FL,333172369,9546411448,OWNER AND PRESIDENT,3336C0002X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1275579815,"HEALTHNET PHARMACY SERVICES, INC.",15518 NW 77TH CT,,MIAMI LAKES,FL,330165804,3058233461,OWNER PHARMACIST,333600000X|3336C0003X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1750327219,RX ADVANTAGE INC,2256 W NINE MILE RD STE B,,PENSACOLA,FL,325349471,8504787923,COO,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1669418125,SCOTTS PHARMACY LLC,6505 HIGHWAY 29 N,,MOLINO,FL,325775276,8505872511,"OWNER, PIC",333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1487690947,CENTRAL FLORIDA PHARMACY INC,2464 E MICHIGAN ST,,ORLANDO,FL,328065059,4078988382,PHARMACY MANAGER OWNER,333600000X|3336C0003X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1578599296,SAVEON RX INC,3350 NW BOCA RATON BLVD,SUITE A 38,BOCA RATON,FL,334316657,5614176626,PRESIDENT,333600000X|3336C0003X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1225064710,A B PHARMACY INC,1956 W FLAGLER ST,,MIAMI,FL,331351615,3056492180,MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
