npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1669460747,"RONCI FAMILY DISCOUNT DRUGS,INC",3307 CANFIELD RD,,YOUNGSTOWN,OH,445112811,3307927654,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1235128034,ST. AUGUSTINE SERVICES CORP.,7801 DETROIT AVE,,CLEVELAND,OH,441022813,2166347425,DIRECTOR OF PHARMACY,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1760471577,KRATZER PHARMACY INC.,179 W LOCUST ST,,WILMINGTON,OH,451772180,9373820081,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1629067343,THE PILL BOX INC,245 W MAIN ST,,AMELIA,OH,451021328,5137534700,PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1417946062,CENTRAL MEDICAL ARTS PHARMACY,2475 E 22ND ST,,CLEVELAND,OH,441153221,2166219073,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1932190923,DANVILLE PHARMACY INC,10 E. MAIN ST.,,DANVILLE,OH,430140070,7405996744,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1518958347,GREENS PHARMACY INC,200 MADISON ST,,PORT CLINTON,OH,434521947,4197323151,PRESIDENT/PHARMACIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841281029,MISH INC,19 N MECHANIC ST,,LEBANON,OH,450361801,5139322911,OWNER/PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780675918,ROBERT D MABE INC.,1200 N COURT ST,,CIRCLEVILLE,OH,431131000,7404203784,OWNER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1225029457,ROBERT D MABE INC.,3400 STATE ROUTE 752,,ASHVILLE,OH,431039685,7409832501,OWNER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1619958592,OKULEYS PHARMACY AND HOME MEDICAL INC,1201 E 2ND ST,,DEFIANCE,OH,435122405,4197844800,OWNER AND TREASURER,333600000X|3336C0003X|3336C0004X,tier_1_primary_pharmacy,Y,Y,
1043291784,THE CLEVELAND CLINIC FOUNDATION,9211 EUCLID AVE,JJ10 PHARMACY,CLEVELAND,OH,441062043,2164442100,CHIEF ACCOUNTING OFFICER AND CONTRO,3336C0002X,tier_1_primary_pharmacy,Y,Y,
1295717593,THE CLEVELAND CLINIC FOUNDATION,16761 SOUTHPARK CTR,,STRONGSVILLE,OH,441369302,4408783100,CHIEF ACCOUNTING OFFICER,3336C0002X,tier_1_primary_pharmacy,Y,Y,
1043292014,ROSS PARK HOME INFUSION SERVICES,380 SUMMIT AVE,,STEUBENVILLE,OH,439522667,7402837365,PHARMACY MANAGER,3336H0001X,tier_1_primary_pharmacy,Y,Y,
1811979420,THE CLEVELAND CLINIC FOUNDATION,2049 E 100TH ST,,CLEVELAND,OH,441950001,2164457400,CHIEF ACCOUNTING OFFICER,3336C0002X,tier_1_primary_pharmacy,Y,Y,
1245212869,THE CLEVELAND CLINIC FOUNDATION,8950 EUCLID AVE,,CLEVELAND,OH,441062971,2164449525,CHIEF ACCOUNTING OFFICER,3336C0002X,tier_1_primary_pharmacy,Y,Y,
1851373476,THE CLEVELAND CLINIC FOUNDATION,10201 CARNEGIE AVE,,CLEVELAND,OH,441062130,2164452124,CHIEF ACCOUNTING OFFICER,3336C0002X,tier_1_primary_pharmacy,Y,Y,
1407839855,BERNENS CONVALESCENT PHARMACY INC,5053 GLENWAY AVE,,CINCINNATI,OH,452383903,5134717575,OWNER VICE PRESIDENT,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1740263680,MCCULLOUGH & RIFFLE DRUGS INC,706 W MAIN ST,,POMEROY,OH,457691224,7409922955,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1720061591,"NEIDIG HEALTH CARE, LTD",710 BOULEVARD ST,,DOVER,OH,446222006,3306029473,MEMBER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790768539,ARP INC,100 FORT JEFFERSON AVE,,GREENVILLE,OH,453311012,9375471642,PHARMACIST/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1427031202,YOUNGS FAMILY MARKET LLC,15986 STATE ROUTE 56 E,,LAURELVILLE,OH,431359741,7403321833,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1457334153,STREAMLINE TOTALCARE LLC,238 MAIN ST,,COSHOCTON,OH,438121507,7406221175,PRESIDENT,3336S0011X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1790769420,R L LEWIS CORP,302 N 4TH ST,,TORONTO,OH,439641510,7405372100,OWNER/PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1952386351,LUCAS COUNTY AUDITOR,635 N ERIE ST,RM. 272,TOLEDO,OH,436045317,4192134049,"DIRECTOR, ADMINISTRATIVE SERVICES",333600000X,tier_1_primary_pharmacy,Y,Y,
1467437640,CUJI INC,731 E MAIN ST,SUITE 4,JACKSON,OH,456402100,7402861327,PRESIDENT COOWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1689659369,FAMILY PHARMACY,124 S MAIN ST,,BELLEFONTAINE,OH,433112052,9375922826,OWNER PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1659356509,NEIDIG PHARMACY GROUP LLC,130 1/2 W HIGH AVE,,NEW PHILADELPHIA,OH,446633802,3303651526,PRESIDENT/CEO,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1225013014,MULLANEY MEDICAL INC,6096 MONTGOMERY RD,,CINCINNATI,OH,452131618,5137311400,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1962488155,"ALLEN'S MEDICAL PHARMACY, INC.",215 OLD EASTERN AVE,,CHILLICOTHE,OH,456013462,7407725180,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1144207770,STARK PHARMACY,1583 GOODMAN AVE,,CINCINNATI,OH,452241004,5137293800,PHARMACIST OWNER,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1417935297,KARL ROAD DRUGGIST LLC,5770 KARL RD,,COLUMBUS,OH,432293604,6148473784,MANAGING MEMBER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1396719076,ABSOLUTE PHARMACY INC,7167 KECK PARK CIR NW,,NORTH CANTON,OH,447206301,3304988123,"VP, BILLING",333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1013982446,WESTSIDE PHARMACY INC,970 W WOOSTER ST,SUITE #121,BOWLING GREEN,OH,434022643,4193526423,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1346215415,"MAKO'S MARKET, INC.",240 E 3RD ST,,UHRICHSVILLE,OH,446831821,7409225400,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1790751253,WOOD COUNTY HOSPITAL ASSN,950 W WOOSTER ST,,BOWLING GREEN,OH,434022603,4193548937,CFO,333600000X,tier_2_secondary_pharmacy,N,Y,
1619943115,BRADEN MED SERVICES INC,44519 MARIETTA RD,,CALDWELL,OH,437249209,7407327201,DIRECTOR OF OPERATIONS,3336H0001X|333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1336115765,"WURSTER DRUGS, INC.",1220 KINNEYS LN,,PORTSMOUTH,OH,456622870,7403543116,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1710954631,HERITAGE PHARMACY INC,3675 DOLSON CT,,CARROLL,OH,431129721,7406530942,SECRETARY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1629045976,"SKILLED CARE PHARMACY,LLC",9299 MARKET PL,,BROADVIEW HEIGHTS,OH,441472865,8557659400,PRESIDENT,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1144297342,HEALTH QUEST COMPOUNDING PHARMACY INC,14895 N STATE AVE,UNIT D PO,MIDDLEFIELD,OH,44062,4406320111,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1164490041,WHEELING HOSPITAL INC,3000 GUERNSEY ST,,BELLAIRE,OH,439061540,7406764062,CREDENTIALING COORDINATOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1588632251,WHEELING HOSPITAL INC,63 HIGHWAY 7 S,,POWHATAN POINT,OH,439421143,7407954837,CREDENTIALING COORDINATOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1790754653,KLASS APOTHECARY INC,1831 E MAIN ST,,OTTAWA,OH,458751649,4195236122,"OWNER,PIC,AO",3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1417926262,KLASS APOTHECARY INC,105 DR THATYE DRIVE,,GLANDORF,OH,45848,4195387120,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124087762,BENETS PHARMACIES INC.,21 GARFIELD PL,,CINCINNATI,OH,452024301,5137210277,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1336100577,HENCH ENTERPRISES INC,927 N CABLE RD,STE A,LIMA,OH,458051747,4192220778,SSECRETARY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1093776825,I C P INC,1815 W COUNTY ROAD 54,,TIFFIN,OH,448837723,8002288278,EXECUTIVE VICE PRESIDENT,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1639133002,JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL,200 SAINT CLAIR AVE,,SAINT MARYS,OH,458852400,4193943335,CFO,3336I0012X,tier_2_secondary_pharmacy,N,Y,
1356305585,WEARSCH PHARMACY INC,11 E MAIN ST,,CANFIELD,OH,444061318,3302860226,PRESIDENT,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1629034830,TRILLIUM FAMILY SOLUTIONS INC,624 MARKET AVE N,,CANTON,OH,447021017,3304547066,CHIEF EXECUTIVE OFFICER,3336C0002X,tier_2_secondary_pharmacy,N,Y,
1003864307,"ZELLMED SOLUTIONS, INC.",3509 EMBASSY PKWY,,AKRON,OH,443338358,3306659145,PRESIDENT,3336S0011X,tier_1_primary_pharmacy,Y,Y,
1780633289,CHRIST HOSPITAL,2139 AUBURN AVE,,CINCINNATI,OH,45219,5135852000,CFO,333600000X,tier_2_secondary_pharmacy,N,Y,
1700836715,METROHEALTH CONCORDIA CARE,2373 EUCLID HEIGHTS BLVD RM 101,,CLEVELAND HEIGHTS,OH,441062705,2167913580,PHARMACY MANAGER,3336I0012X,tier_1_primary_pharmacy,Y,Y,
1952351637,IHS PHARMACY AND WELLNESS CTR LLC,77 S CENTRAL AVE,,FAIRBORN,OH,453244716,9374820328,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841241049,ALLENS PHARMASERV INC,520 GYPSY LN,,YOUNGSTOWN,OH,445041315,3307440707,PRESIDENT,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1124070107,SHOPKO STORES OPERATING CO LLC,4869 STATE ROUTE 125,,GEORGETOWN,OH,451219550,9373786849,EXECUTIVE VICE PRESIDENT & COO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1184676165,SHOPKO STORES OPERATING CO LLC,2300 STATE ROUTE 534,,NEWTON FALLS,OH,444448747,3308721276,EXECUTIVE VICE PRESIDENT & COO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1396797403,SHOPKO STORES OPERATING CO LLC,2015 S DEFIANCE ST,,ARCHBOLD,OH,435029111,4194450052,EXECUTIVE VICE PRESIDENT & COO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1285688119,GENESIS HEALTHCARE SYSTEM,721 TAYLOR ST,,ZANESVILLE,OH,437012001,7404530508,CSO,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386699304,THE TAMARKIN COMPANY,2173 STRINGTOWN RD,,GROVE CITY,OH,431232989,6148758591,INSURANCE CONTRACTING & CREDENTIALI,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1891741690,WHITE OAK PHARMACY LLC,8465 STATE ROUTE 339,,VINCENT,OH,457845647,7406782384,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1922054634,MEDICAL UNIVERSITY OF OHIO AT TOLEDO,3000 ARLINGTON AVE # MS 1076,,TOLEDO,OH,436142595,4193833706,CHIEF EXECUTIVE OFFICE,3336C0002X,tier_1_primary_pharmacy,Y,Y,
1356397467,LUCILLE R. VERNADAKIS,35053 ROYALTON RD,,GRAFTON,OH,440449539,4407482137,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1811944382,GENESIS HEALTHCARE SYSTEM,10 E MAIN ST,,NEW CONCORD,OH,437621286,7408264000,CFO,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1992752208,"SBH MEDICAL, LTD",7654 CROSSWOODS DR,,COLUMBUS,OH,432354621,6148476007,GENERAL MANAGER,3336H0001X,tier_1_primary_pharmacy,Y,Y,
1861449043,GENESIS HEALTHCARE SYSTEM,157 S MAIN ST,,ROSEVILLE,OH,437771238,7406970348,CFO,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710924907,RISER FOODS COMPANY,5744 TRANSPORTATION BLVD,,GARFIELD HEIGHTS,OH,44125,2166628466,INSURANCE CONTRACTING & CREDENTIALI,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1144267972,GENESIS HEALTHCARE SYSTEM,110 W MAIN ST,,SOMERSET,OH,43783,7407432185,CFO,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1902843287,GENESIS HEALTHCARE SYSTEM,751 FOREST AVE,,ZANESVILLE,OH,437012868,7404546970,DIRECTOR,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1851339832,MERCY HEALTH-ST RITAS MEDICAL CENTER LLC,959 W NORTH ST,,LIMA,OH,45805,4192269597,VP REIMBURSEMENT,333600000X|3336C0004X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1902844947,"DAYTON PHYSICIANS, LLC",3120 GOVERNORS PLACE BLVD,,DAYTON,OH,454091328,9372931622,CREDENTIALING SPECIALIST,3336C0002X|3336S0011X,tier_2_secondary_pharmacy,N,Y,
1457399131,DBA EAST MAIN STREET PHARMACY,1336 E MAIN ST,,COLUMBUS,OH,432052081,6142521998,OWNER AND CHIEF PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1750329264,THE METROHEALTH SYSTEM,2816 E 116TH ST,,CLEVELAND,OH,441202111,2169574052,EVP/CFO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790726206,JEFF'S FAMILY PHARMACY,101 W PIKE ST,,MORROW,OH,451521107,5138994074,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1811938269,STAKERS DRUGS EAST INC,313 CENTER ST,,WHEELERSBURG,OH,456941706,7405742874,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326089186,BROSSART INC,45 S MIAMI AVE,,CLEVES,OH,450021216,5139410428,PRESIDENT,3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1952343303,MEDSMART CO OP PHARMACY,8044 E MARKET ST,,WARREN,OH,444842258,3308566780,STORE MANAGER,3336C0003X|3336M0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1235171893,BUCKHEAD PHARMACEUTICAL ASSOCIATION INC,730 SOM CENTER RD,STE 100,MAYFIELD VILLAGE,OH,441432350,4406050303,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609818681,THE METROHEALTH SYSTEM,2500 METROHEALTH DR,,CLEVELAND,OH,441091900,2167784039,COO,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1053353425,KET MEDS INC.,2419 FAR HILLS AVE,,DAYTON,OH,454191502,9372933172,OFFICE MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1336181296,BRADEN MED SVS INC,44523 MARIETTA RD,,CALDWELL,OH,437249209,7407322356,DIRECTOR OF OPERATIONS,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1730122904,AULTMAN PHARMACY INC,8100 CLEVELAND AVE NW,,NORTH CANTON,OH,447205664,3309660548,PHARMACY MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447293717,CONKLING'S PHARMACY,112 E MAIN ST,,PANDORA,OH,458778706,4193843303,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1548203631,GENESIS HEALTHCARE SYSTEM,15 MAYSVILLE AVE.,,ZANESVILLE,OH,43701,7404533700,CFO,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1003859067,PROFESSIONALS PRN LLC,21 N MAYSVILLE AVE,,ZANESVILLE,OH,437016110,7404522447,DIRECTOR,3336C0004X|333600000X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1043254774,CAREEQUIP LLC,19 MAYSVILLE AVE.,,ZANESVILLE,OH,43701,7404558846,DIRECTOR,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1609810910,WADSWORTH COMPOUNDING APOTHECARY,1197 HIGH ST,,WADSWORTH,OH,442818282,3303354125,OWNER,3336S0011X|333600000X,tier_1_primary_pharmacy,Y,Y,
1831134733,RITE AID OF OHIO INC,610 SOUTH MAIN STREET,,ADA,OH,458101503,4196340888,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,N,RITE AID
1265477277,DISCOUNT DRUG MART INC,845 HILL RD N,,PICKERINGTON,OH,431478884,6149203330,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174568182,DISCOUNT DRUG MART INC,5298 DETROIT RD,,SHEFFIELD VILLAGE,OH,440351439,4409343840,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
