npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1588669063,BAY STREET PHARMACY INC,7746 BAY ST,,SEBASTIAN,FL,329583427,7725892043,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710982236,HEALTH SERVICES OF MIAMI,2319 W 76TH ST,,HIALEAH,FL,330161842,3055573159,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1972508406,"SPECIALTY PHARMACY SERVICES, INC",800 E MELBOURNE AVE,STE B,MELBOURNE,FL,329015549,3219532004,PHARMACIST/ VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1568468932,OLSON DRUG CORPORATION,75 S TUTTLE AVE,,SARASOTA,FL,342376329,9413660090,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1184620213,ALPHAMEDS PHARMACY,487 E TENNESSEE ST,STE 2,TALLAHASSEE,FL,323017627,8509421992,OWNER MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1033115027,PREMIER IV CARE INC.,8269 COMMERCIAL WAY,,WEEKI WACHEE,FL,346134511,3525974950,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1609872696,PREMIER PHARMACY LABS,8269 COMMERCIAL WAY,,WEEKI WACHEE,FL,346134511,3525974950,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1124024963,"MY PHARMACY, INC.",15043 S DIXIE HWY,,MIAMI,FL,331767930,3052382474,DIRECT OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1376540914,"MARE, INC.",5350 PALM AVE,,HIALEAH,FL,330122746,3058230915,OWNER/PRESIDENT,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1831196351,"TEAMCARE INFUSION, INC",12240 SW 128TH CT,SUITE 107,MIAMI,FL,331864781,3059692270,PRESIDENT,3336H0001X|3336S0011X|3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1598762015,COMMCARE PHARMACY-FTL LLC,855 SW 78TH AVE,STE C100,PLANTATION,FL,333243223,9545686212,C.O.O.,333600000X,tier_1_primary_pharmacy,Y,Y,
1770580292,COMMCARE PHARMACY-WPB LLC,1689 FORUM PL,,WEST PALM BEACH,FL,334012303,5616150564,OFFICE MANAGER,333600000X|3336C0003X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1669479192,RIVER GARDEN HEBREW HOME FOR THE AGED,11401 OLD SAINT AUGUSTINE RD,,JACKSONVILLE,FL,32258,9042601818,CEO,333600000X|3336L0003X,tier_2_secondary_pharmacy,N,N,HEB
1578560074,D.B.M. DISTRIBUTORS,614 CRANDON BLVD,,KEY BISCAYNE,FL,331492008,3053615445,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1528065828,MGM PHARMACY & DISCOUNT CORP,2007 SW 8TH ST,,MIAMI,FL,331353317,3056319642,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1063419372,S A S B INC,203 SW PARK ST,,OKEECHOBEE,FL,349724160,8637635100,CEO  PRES,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1245237502,KELSON DRUG INC,3008 JEFFERSON ST,SUITE B,MARIANNA,FL,324462318,8505262839,"PRESIDENT, PHARMACY MANAGER",3336C0003X,tier_1_primary_pharmacy,Y,Y,
1972500130,CREATIVE PHARMACY SOLUTIONS EAST LLC,7779 STARKEY RD,,SEMINOLE,FL,337774346,7273819799,PRESIDENT/OWNER,3336C0003X|3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1457358616,"ADEL CONSULTING,INC",3606 MADACA LN,,TAMPA,FL,336182057,8133411555,PRESIDENT,3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1649277641,"MELROSE PHARMACY, INC.",8744 STATE ROAD 21,,MELROSE,FL,326668809,3524753919,PHARMACIST/OWNER,333600000X,tier_2_secondary_pharmacy,N,Y,
1326045345,THE MEDICARE SHOPPE INCORPORATED,3013 E 4TH AVE,,HIALEAH,FL,330133210,3056933544,PRESIDENT / PROGRAM DIRECTOR,333600000X,tier_2_secondary_pharmacy,N,Y,
1023015831,SUNRISE PHARMACY & DISCOUNT,4254 W 12TH AVE,,HIALEAH,FL,330124108,7862350555,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1427056142,WINSHIPS PHARMACY INC,721 NORTHLAKE BLVD,,N PALM BEACH,FL,334085281,5618422444,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326045097,RX SERVICES CORPORATION,2665 CLEVELAND AVE,#103,FORT MYERS,FL,339015850,2395612757,VICE PRESIDENT PHARMACIST,3336C0003X|3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1275530180,"MCGAW RX, INC",5326 STEWART ST,,MILTON,FL,325704736,8506233211,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1376540294,MY PHARMACY OF BIRD ROAD INC,4000 SW 57TH AVE,,MIAMI,FL,331555318,3056668582,PRESIDENT,333600000X|3336C0004X,tier_2_secondary_pharmacy,N,Y,
1558369140,"JTJ MEDICAL SUPPLY, INC.",2692 OAK RIDGE CT,,FORT MYERS,FL,339019351,2399399226,SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1699773192,"DIAZ & DIAZ, INC",220 N MAIN ST,,TRENTON,FL,326933438,3524632240,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1124026521,HEALTHLINK PHARMACY LLC,3301 W. WATER AVE,SUITE 101,TAMPA,FL,336142789,8138686800,MANAGING MBR/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1952309361,"DIAZ & DIAZ, INC",90 SW 250TH STREET,,NEWBERRY,FL,32669,3524722253,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1881692028,JUPITER DRUGS LLC,1025 MILITARY TRL,,JUPITER,FL,334587040,5617467499,MANAGING MEMBER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1508864521,BAYCARE BEHAVIORAL HEALTH INC.,7809 MASSACHUSETTS AVE,,NEW PORT RICHEY,FL,346533028,7278414200,VICE-PRESIDENT,3336I0012X,tier_2_secondary_pharmacy,N,Y,
1205834108,APEX MEDICAL SUPPLIES INC,7209 CORAL WAY,,MIAMI,FL,331551401,3052648070,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710985544,RADIANCE PHARMACY INC.,110 CLEARWATER LARGO RD S,,LARGO,FL,337703233,7275889878,PHARAMCIST/OWNER,3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710986575,HK PHARMACY INC,4133 UNIVERSITY BLVD S STE 1,,JACKSONVILLE,FL,322164350,9047372216,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710986203,LATO DRUG COMPANY INC,4401 SHERIDAN ST,,HOLLYWOOD,FL,330213513,9549896524,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063411411,"HORIZON HEALTH CARE SYSTEMS, INC.",1357 BRICKYARD RD,SUITE B,CHIPLEY,FL,324282467,8506380424,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073512430,ATKINSONS MART INC,100 OLD ORANGE PARK RD,,ORANGE PARK,FL,320733003,9042647578,PRESIDENT,333600000X|3336C0004X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1295734648,"HORIZON HEALTH CARE SYSTEMS, INC.",507 W HIGHWAY 90,,BONIFAY,FL,324252521,8505471877,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1568461937,PULMONARY PRESCRIPTION PROVIDERS,3129 W HALLANDALE BEACH BLVD,,HALLANDALE BEACH,FL,330095121,9549666730,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1760481980,PHARMACIA SELO INC,5989 SW 8TH ST,,WEST MIAMI,FL,331445037,3052653738,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1932109667,XINIM CORPORATION,1702 RIDGEWOOD AVE,SUITE A - G,HOLLY HILL,FL,321175416,3866777377,DPT,3336H0001X|333600000X,tier_1_primary_pharmacy,Y,Y,
1568462380,DIKSHA INC,530 N WASHINGTON ST,,JACKSONVILLE,FL,322022735,9414755636,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1760482459,ASTRO DISCOUNT INC,1673 SW 27TH AVE,,MIAMI,FL,331452046,3058547995,MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1184624843,TRELLES MEMORIAL CLINIC AND HOSPITAL INC.,3501 RIGA BLVD,SUITE 300B,TAMPA,FL,336191333,8136621153,OWNER/PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1790785293,TRELLES PHARMACY MANAGEMENT INC.,3501 RIGA BLVD,SUITE 300A,TAMPA,FL,336191333,8136621153,OWNER/PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1104826882,Y & G MEDICAL SERV,1096 SW 27TH AVE,,MIAMI,FL,331354634,3053884711,PRESIDENT/OWNER,333600000X,tier_2_secondary_pharmacy,N,Y,
1447250857,BELLEVIEW COMMUNITY PHARMACY,10762 SE US HIGHWAY 441,,BELLEVIEW,FL,344203805,3523474064,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1467452417,MILTON MEDICAL & DRUG CO INC.,958 ARTHUR GODFREY RD,,MIAMI BEACH,FL,331403307,3055316436,AUTHORIZED OFFICIAL,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1598765570,"BIOPLUS SPECIALTY PHARMACY, INC.",3200 LAKE EMMA RD UNIT 1000,,LAKE MARY,FL,327463358,8557333126,DIRECTOR,3336S0011X|333600000X,tier_1_primary_pharmacy,Y,Y,
1760483572,CHEEK PHARMACY INC,16734 SE 19 HWY,,CROSS CITY,FL,326285020,3524983342,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1619978434,MED-CARE DIABETIC & MEDICAL SUPPLIES INC,6500 E ROGERS CIR,SUITE A,BOCA RATON,FL,334872655,8887770737,PRESIDENT/CEO,333600000X,tier_1_primary_pharmacy,Y,Y,
1134120991,TEAMCARE INFUSION ORLANDO INC,1100 CENTRAL PARK DR STE 500,,SANFORD,FL,327716307,4073288787,PRESIDENT,3336C0004X|333600000X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1104827724,PRIORITY HEALTHCARE PHARMACY INC.,250 TECHNOLOGY PARK,,LAKE MARY,FL,327467115,8008929622,VP OF OPERATIONS,333600000X,tier_1_primary_pharmacy,Y,Y,
1689675712,"BOBO'S DRUGS, INC",232 E DAVIS BLVD,,TAMPA,FL,336063729,8132541888,OWNER PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1285636704,"LIBERTY MEDICAL, LLC",6700 N ANDREWS AVE STE 700,,FORT LAUDERDALE,FL,333092199,7723985800,VP,3336M0002X,tier_2_secondary_pharmacy,N,Y,
1073505954,"DAVID'S PHARMACY, INC.",2302 W DR MARTIN LUTHER KING JR BLVD,,TAMPA,FL,336076406,8138701967,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1225020167,WESTWOOD DISCOUNT PHARMACY INC.,5615 SW 107TH AVE,,MIAMI,FL,331731269,3052799559,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780676510,MEMORIAL PILL BOX,168 NW 26TH ST,,MIAMI,FL,331274422,3055159000,SOLE MEMBER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174517452,"BIOPLUS SPECIALTY PHARMACY SERVICES, LLC",376 NORTHLAKE BLVD STE 1008,,ALTAMONTE SPRINGS,FL,327015261,8882920744,VICE PRESIDENT,3336M0002X|333600000X|3336H0001X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1063406247,"ACCESS INFUSION PARTNERS, LLP",11220 METRO PKWY,SUITE 31,FORT MYERS,FL,339661291,2392752050,GENERAL MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1063406023,"KELSON PHARMACY SERVICES, INC.",4957 SW 74TH CT,,MIAMI,FL,331554471,3053240234,VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1326032210,FIVE POINTS PHARMACY,1108 LAKE DR,,COCOA,FL,329228678,3216368433,MGR,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1215921796,"SUNSHINE DRUGS, INC.",90 PONCE DE LEON BLVD,,BROOKSVILLE,FL,346012816,3527967200,OWNER/PHARM D/CEO,333600000X,tier_1_primary_pharmacy,Y,Y,
1821083890,"HOMETOWN OLD COUNTRY PHARMACY, INC.",8534 RIDGE ROAD,,NEW PORT RICKEY,FL,34654,7278169770,MANAGEMENT MEMBER,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1972598738,HANNA PHARMACY LLC,13221 TAMIAMI TRAIL,,NORTH PORT,FL,34287,9414261123,PHARMACY OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063407971,"SUNCOAST RADIOPHARMACY SERVICES, INC.",3102 CHERRY PALM DR,SUITE 120,TAMPA,FL,336198314,8136620693,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1720073679,CAMELOT HEALTHCARE MANAGEMENT INC.,3381 US HIGHWAY 17-92 WEST,,HAINES CITY,FL,33844,8632936533,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1790771236,PROFESSIONAL ORTHOPEDIC CENTER INC,10329 NW 27TH AVE,,MIAMI,FL,331471224,3056963250,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1750378394,PHARMA-PLUS DRUG STORE CORP,619 SW 57TH AVE,,MIAMI,FL,331443970,3052623738,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1134116338,"INTEGRATED MEDICAL SUPPLIES, LLC",202 S MAGNOLIA AVE,STE 1,OCALA,FL,344711177,3523511536,OPERATIONS MANAGER,3336L0003X,tier_1_primary_pharmacy,Y,Y,
1255329066,"ACCU-CARE SERVICES, INC.",18812 S DIXIE HWY,,MIAMI,FL,331577709,3052355055,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1164410346,TONYMAR DRUGS CORPORATION,505 SW 8TH ST,,MIAMI,FL,331303413,3058562211,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1508854621,FIRST PRIME MEDICAL CENTER INC,6405 NW 36TH ST STE 113,,VIRGINIA GARDENS,FL,331666977,3058709393,PRESIDENT,3336S0011X|3336C0003X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1558350413,MAYO CLINIC JACKSONVILLE,4500 SAN PABLO RD S,,JACKSONVILLE,FL,322241865,9049537355,CHIEF FINANCIAL OFFICER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1972592889,LAKE PHARMACY INC,25 MARTIN LUTHER KING JR BLVD,SUITE 3,BELLE GLADE,FL,334304044,5619960200,RPA,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1881683795,JACK P HERICK INC,109 S LAKE AVE,,PAHOKEE,FL,334761803,5619247701,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1457340077,"GLOBAL PHARMACY SERVICES, INC.",7760 W 20TH AVE,UNIT #8,HIALEAH,FL,330161890,3058277900,PRESIDENT/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1437148830,VACRUZ INC,3305 E 4TH AVE,,HIALEAH,FL,330133005,3058369964,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1346239332,FAMILY FOCUS INFUSION LLC,4417 BEACH BLVD,STE 101,JACKSONVILLE,FL,322074728,9048550040,CEO,3336S0011X|3336H0001X,tier_1_primary_pharmacy,Y,Y,
1720078595,"HHCS PHARMACY, INC.",3901 E COLONIAL DR,SUITE 'C',ORLANDO,FL,328035245,4078984427,PRESIDENT/CEO,333600000X,tier_2_secondary_pharmacy,N,Y,
1437149218,"CYSTIC FIBROSIS PHARMACY, INC.",3901 E COLONIAL DR,SUITE 'D',ORLANDO,FL,328035245,4078984427,PRESIDENT/CEO,333600000X,tier_2_secondary_pharmacy,N,Y,
1740270099,MOULTRIE PHARMACY INC,3690 US HIGHWAY 1 S,,ST AUGUSTINE,FL,320866498,9047941399,OWNER,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1487645305,"INTEGRATED COMMUNITY ONCOLOGY NETWORK,LLC",9143 PHILIPS HWY,STE 570,JACKSONVILLE,FL,322561348,9045192720,EXECUTIVE DIRECTOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1730170663,LIBERTY HOME PHARMACY CORPORATION,8881 LIBERTY LN,,PORT ST LUCIE,FL,349523477,8778912545,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1386635126,"INFUSERVE AMERICA, INC",11880 28TH ST N,SUITE 200/ 2ND FLOOR,ST PETERSBURG,FL,337161824,7275737847,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1285625756,EBENEZER MEDICAL SERVICES INC,5581 SW 8TH ST,,CORAL GABLES,FL,331342219,3052615888,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1255312484,JUANA MEDICAL EQUIPMENT,11023 NW 27TH AVE,,MIAMI,FL,331673411,3056882877,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1023099926,MAJORCA DRUG STORE INC,1823 PONCE DE LEON BLVD,,CORAL GABLES,FL,331344418,3054481757,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1578544474,CAREMARK LLC,15800 SW 25TH ST,,MIRAMAR,FL,330274222,9543649000,PRESIDENT,333600000X|3336M0002X,tier_1_primary_pharmacy,Y,Y,
1720069313,"ARMENIA PHARMACY, INC.",8338 N ARMENIA AVE,STE B,TAMPA,FL,336042777,8138327574,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1831170299,SUNNY PHARMACY AND DISCOUNT,3960 W 16TH AVE,SUITE 206,HIALEAH,FL,330127029,3052313199,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1992786230,"V H ENTERPRISES, INC",1000 SW 1ST ST,,MIAMI,FL,33130,3053248777,PRESIDENT/PHARMACY MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1770565038,PERGONQUI CORP,2030 PALM AVE,,HIALEAH,FL,330102620,3058876189,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1417939794,SMA HEALTHCARE INC,1220 WILLIS AVE,BLDG. 2,DAYTONA BEACH,FL,321142810,3862363188,PAHRMACIST IN CHARGE,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1366425795,MEDICAL PRIORITY INC,1671 W 37TH ST,SUITE 6,HIALEAH,FL,330124639,3055582038,VP,3336L0003X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1588647788,L VASSAR INC,599 S FEDERAL HWY,,DANIA,FL,330044107,9549236322,PHARMACY MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1700869880,MAZAL TOV PHARMACY INC,5582 W FLAGLER ST,,CORAL GABLES,FL,331341066,3052691672,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1689657454,GRANDMAS COUNTRY PHARMACY INC,11386 E HIGHWAY 316,,FORT MC COY,FL,321348114,3522360407,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1275516973,FIGUEROA PHARMACY,14449 COUNTRY WALK DR,,MIAMI,FL,331868104,3052540454,STORE MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326021833,RADHIKA CORP,145 E BROAD ST,,GROVELAND,FL,347362501,3524291353,VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831173368,FIRST CHOICE INFUSION LLC,3800 S CONGRESS AVE,SUITE 11,BOYNTON BEACH,FL,33426,5617365134,CO-OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1346224805,RADHIKA CORPORATION,1225 W MAIN ST,,LEESBURG,FL,347484934,3527870700,VICE PRESIDENT/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1700860020,"MIAMI DOWNTOWN PHARMACY, INC",96 SE 1ST ST,,MIAMI,FL,331311008,3053745076,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1780668087,THE APOTHECARY OF GULFPORT,5802 28TH AVE S,,GULFPORT,FL,337075227,7273213000,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1306820345,"TARARA PHARMACY, INC.",1160 W FLAGLER ST,,MIAMI,FL,331301034,3055457561,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831173681,THERAPEUTIC SERVICES OF AMERICA INC,2454 E MICHIGAN ST,,ORLANDO,FL,328065059,4078966047,CEO,333600000X,tier_1_primary_pharmacy,Y,Y,
1124003728,"CIRCLE 'S' PHARMACY, INC.",323 BACOM POINT RD STE 100,,PAHOKEE,FL,334762102,5619245238,PRESIDENT OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609851880,"FAITH PHARMACY, INC",575 10TH ST E,,PALMETTO,FL,342214013,9417292021,PHARMACY DIRECTOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1306821376,CHIPLEY DRUGS INC,1330 SOUTH BLVD,,CHIPLEY,FL,324281846,8506381040,PRES,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1801871892,EP MEDICAL EQUIPMENT INC,6440 SW 117TH AVE,,MIAMI,FL,331832822,3056309307,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1063497972,VERNON DISCOUNT DRUG INC,3248 MAIN ST,,VERNON,FL,324622223,8505352803,OWNER  PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1538145222,"COLONIAL DRUGS OF KISSIMMEE, LLC",6912 ALOMA AVE,,WINTER PARK,FL,327927003,4073445588,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356327050,PRESCRIPTION CENTERS LLC,1724 S ORANGE AVE,,ORLANDO,FL,328062936,4072465588,RPH,333600000X,tier_1_primary_pharmacy,Y,Y,
1164408860,"DELTONA PHARMACY OF FLORIDA, LLC",25987 S TAMIAMI TRL STE 102,,BONITA SPRINGS,FL,341347807,2393170771,MANAGING MEMBER,333600000X,tier_1_primary_pharmacy,Y,Y,
1972589679,"COLONIAL DRUGS OF ORLANDO, LLC",155 E NEW ENGLAND AVE,,WINTER PARK,FL,327894330,4076472311,MANAGING MEMBER,333600000X,tier_1_primary_pharmacy,Y,Y,
1871579375,MEDICAL TECHNOLOGY TRANSFER CORPORATION,1800 W HIBISCUS BLVD,SUITE 101,MELBOURNE,FL,329012629,3217261614,DIRECTOR OF PHARMACY,333600000X,tier_1_primary_pharmacy,Y,Y,
1689650822,MOST VALUABLE PHARMACY INC,11355 W FRLAGLER STREET,,MIAMI,FL,33174,3052252332,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1801873682,"CULPEPPER HARRELL, INC",610 ZEAGLER DR,,PALATKA,FL,321773811,3863252096,V.P.,333600000X,tier_1_primary_pharmacy,Y,Y,
1821074634,"G&G DRUGS, INC",115 NW SANTA FE BLVD,,HIGH SPRINGS,FL,326434301,3864541382,V.P.,333600000X,tier_1_primary_pharmacy,Y,Y,
1073590717,"WELAKA PHARMACY, LLC",698 THIRD AVENUE,,WELAKA,FL,321930780,3864679994,V.P.,333600000X,tier_1_primary_pharmacy,Y,Y,
1467439927,GARDENS DRUGS INC,10800 N MILITARY TRL,SUITE 119,PALM BEACH GARDENS,FL,334106500,5616222141,OWNER,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528045861,MAJOR PHARMACY & MEDICAL EQUIPMENT INC,1997 SW 1ST ST,,MIAMI,FL,331351601,3055415511,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1053398479,BPSG L.L.C.,1401 W 15TH ST,,PANAMA CITY,FL,324011739,8502157676,OWNER/PHARMACY MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1861479297,ROYAL QUALITY MEDICAL EQUIPMENT INC,6708 NW 72ND AVE,,MIAMI,FL,331663032,3058843715,CEO,3336C0003X,tier_2_secondary_pharmacy,N,Y,
1568449924,ANNS PHARMACY AND DISCOUNT INC,3498 NW 7TH ST,,MIAMI,FL,331254014,3054451200,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1760469043,ECY PHARMACY DISCOUNT INC,7951 SW 40TH ST,SUITE 102,MIAMI,FL,331556752,3052665220,DIRECTOR,333600000X,tier_1_primary_pharmacy,Y,Y,
1972580272,AMERICAN PHARMACY INC,6799 W FLAGLER ST,,MIAMI,FL,331442923,3052610282,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1932186244,CHRIS LOU CORPORATION,7880 CORAL WAY,,MIAMI,FL,331556551,3052646222,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1578540530,"GATEWAY PRESCRIPTION CENTER, INC",780 SE BAYA DR,,LAKE CITY,FL,320255403,3867556677,"OWNER, PRESIDENT",333600000X,tier_1_primary_pharmacy,Y,Y,
