npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1801899356,"TOWN DRUG OF HOLLYWOOD, INC",2730 HOLLYWOOD BLVD,,HOLLYWOOD,FL,330204808,9549218696,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1396748810,MAPLE AVE PHARMACY INC,48 BAKERTOWN ROAD,SUITE 101,MONROE,NY,10950,8457741464,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1912900226,DNA PHARMACY SERVICES INC,"2151 S. HIGHWAY ALT. A1A, SUITE 1500",THREE PALMS CENTER,JUPITER,FL,33477,5617411191,PIC,333600000X|3336C0004X|3336M0002X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1811990146,"PIKE'S PHARMACY, INC",2133 SHAMROCK DR,,CHARLOTTE,NC,282052132,7045632286,PHARMACIST OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1376547398,ALLENS PHARMACY INC,402 PRESCOTT AVE,,SCRANTON,PA,185102399,5703428219,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1144224049,"DAVIES PHARMACY, INC",2915 TUSCARAWAS ST W,,CANTON,OH,447084607,3304545151,OWNER PHARMACIST,3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1417951328,LIBRARY PHARMACY INC.,4080 WASHINGTON RD,STE 106,MC MURRAY,PA,153172561,7249412522,VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1538163571,SHADELAND PHARMACY,403 SHADELAND AVE,,DREXEL HILL,PA,190261437,6102591233,OWNER - CHEIF PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1619971660,CHESTNUT HILL DISCOUNT PHARMACY INC,553 GERMANTOWN PIKE,,LAFAYETTE HILL,PA,194441809,6108285222,PIC,333600000X,tier_1_primary_pharmacy,Y,Y,
1770587644,MEDICAL CENTER PHARMACY INC,805 S LONG DR,,ROCKINGHAM,NC,283794317,9109974471,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528062403,MEDICAL PARK PHARMACY OF ROCKINGHAM INC,921 S LONG DR,STE 105,ROCKINGHAM,NC,283794874,9104173490,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1467456236,LIBRARY PHARMACY INC.,2850 BROWNSVILLE ROAD,,SOUTH PARK,PA,15129,4128354552,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1639173321,HARVEST DRUG & GIFT LP,4426 KELL BLVD,,WICHITA FALLS,TX,763094719,9406927081,PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306840921,LIBRARY PHARMACY INC.,1045 ROUTE 519,STE 2,EIGHTY FOUR,PA,153302813,7242222512,VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1720082340,"BROAD & LEHIGH PHARMACY, INC",1300 W LEHIGH AVE,SUITE 102,PHILADELPHIA,PA,191322701,2152289007,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1427052000,DEKALB PHARMACY LLC,120 W FRONT ST,,DE KALB,TX,755591308,9036670880,CO-OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1942204581,CENTER PHARMACY INC,447 MAIN ST,,WELLSVILLE,OH,439681685,3305321555,OWNER AND PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1740284298,HICKS PHARMACY LLC,1072 N MAIN ST,STE 103,WALNUT COVE,NC,270529312,3365914345,OWNER,333600000X|3336C0003X,tier_2_secondary_pharmacy,N,Y,
1689678138,JIM & PHIL'S FAMILY PHARMACY LTD.,6109 5TH AVE,,BROOKLYN,NY,112204609,7184920900,"REGISTERED PHARRMACIST, & CEO",333600000X,tier_1_primary_pharmacy,Y,Y,
1053315515,AHORRE DRUG CORP,746 10TH AVE,,NEW YORK,NY,100197000,2125816010,PRESSIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1649274168,GLEN CENTER PHARMACY,1969 NORRISTOWN RD,,MAPLE GLEN,PA,190022921,2156432880,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1891799326,BIRDSBORO PHARMACY INC,200 W 1ST ST STE 3,,BIRDSBORO,PA,195082254,6105824005,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1083619415,"BLOSS PHARMACY, INC.",2 RIVERSIDE PLAZA,,BLOSSBURG,PA,169121137,5706382820,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1265436661,"HILLCREST ATRIUM PHARMACY, INC",6770 MAYFIELD RD,,MAYFIELD HTS,OH,441242299,4406051611,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1386649747,MEDISERV PHARMACY SERVICES LLC,5736 CLARK RD,,SARASOTA,FL,342333302,9419272811,CHIEF OPERATING OFFICER,333600000X,tier_1_primary_pharmacy,Y,Y,
1568467710,"HOSP. RX, INC.",759 WASHINGTON AVE,,BROOKLYN,NY,112384504,7186383800,CORPORATE SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1689679847,THRIFTWAY CHURCH AVE. DRUG CORP.,1621 CHURCH AVE,,BROOKLYN,NY,112262615,7182824600,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1295730455,STM RX INC,524 NOSTRAND AVE,,BROOKLYN,NY,112162012,7182303009,CORPORATE SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1104821370,STJ RX INC.,720 CLASSON AVE,,BROOKLYN,NY,112384231,7183991800,CORPORATE SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1508861758,VANDERVEER PHARMACY INC.,1887 NOSTRAND AVE,,BROOKLYN,NY,112267917,7182822927,CORPORATE SECTRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1376548545,THRIFTWAY FLATBUSH AVE. DRUG CORP.,542 FLATBUSH AVE,,BROOKLYN,NY,112254804,7182849800,CORPORATE SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1184629354,SBC RX INC.,120 RICHARDS ST,,BROOKLYN,NY,112311635,7188520269,CORPORATE SECRETARY,333600000X,tier_1_primary_pharmacy,Y,Y,
1144225095,JAMES FAMILY PHARMACY,1429 BURGETTSTOWN PLZ,,BURGETTSTOWN,PA,150211187,7249477000,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215932082,CHAIR CITY PHARMACY INCORPORATED,916 RANDOLPH ST STE C,,THOMASVILLE,NC,273605729,3364751888,VP AND SECRETARY,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1437154481,WENDELL DRUG CO. INC.,3430 WENDELL BLVD,,WENDELL,NC,275916925,9193658800,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134124274,"PARK AVENUE PHARMACY, INC",220 PARK AVE,,CHAMBERSBURG,PA,172011230,7172647312,BOOK KEEPER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1932104957,TOWER MEDIC PHARMACY INC,607 W MAGNOLIA AVE,,FT WORTH,TX,761044608,8173368133,CEO,333600000X|3336C0004X|3336L0003X|3336S0011X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1255336285,ZEBULON DRUG COMPANY INC,303 N ARENDELL AVE,,ZEBULON,NC,275972605,9192697481,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1851396675,COOKS PHARMACY OF SHAVERTOWN INC,1909 MEMORIAL HWY,,SHAVERTOWN,PA,187081483,5706751191,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1477558187,"GLOYER'S PHARMACY, INC.",1010 W MAIN ST,,TOMBALL,TX,77375,2813515454,OWNER/PHARMACY MANAGER,3336C0003X|3336L0003X|3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1609871441,"MIDLAND PHARMACY, LLC",3510 N. MIDKIFF RD STE 100,,MIDLAND,TX,797054834,4326977500,MANAGING MEMBER,333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1578568028,HARTER'S DRUG STORE,17 S MAIN ST,,MUNCY,PA,177561306,5705463270,PHARMACIST/PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1619972288,ROBERT JACOBSON SURGICAL PHARMACY,359 E MAIN ST,,MOUNT KISCO,NY,105493028,9142414887,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1588669063,BAY STREET PHARMACY INC,7746 BAY ST,,SEBASTIAN,FL,329583427,7725892043,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1538164033,BEDWICK'S PHARMACY INC,452 HAZLE ST,,WILKES BARRE,PA,187024627,5708233818,OWNER PHARMACIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1962408419,BERTOLINOS PHARMACY INC,1500 S 12TH ST,,PHILADELPHIA,PA,191476202,2153895917,OWNER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1972508406,"SPECIALTY PHARMACY SERVICES, INC",800 E MELBOURNE AVE,STE B,MELBOURNE,FL,329015549,3219532004,PHARMACIST/ VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1578568002,THE FAMILY PHARMACY INC,2199 E STATE ST,,HERMITAGE,PA,161482729,7243464521,PHARMACIST/VICE PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1265438618,PHILS PHARMACY P R A INC,426 BROADWAY ST,,PITCAIRN,PA,151401447,4123722480,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1659377984,RX.COM PHARMACY,401 S JIM WRIGHT FREEWAY,,FORT WORTH,TX,761082681,8175471000,PHARMACIST IN CHARGE,333600000X,tier_1_primary_pharmacy,Y,Y,
1023014255,CORNELLS PHARMACY LLC,140 MANSFIELD AVE,,SHELBY,OH,448751833,4193472033,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1275539678,"LOS EBANOS PHARMACY NORTH,LLC",1134 E. LOS EBANOS BLVD.,STE A,BROWNSVILLE,TX,785208797,9565428542,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1508862715,"APS PHARMACY SERVICES, INC.",225 OVERLOOK DR,,PITTSTON,PA,186401058,5706551911,PHARMACY MGR/VICE PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1841296043,LANSDOWNE AVE PHARMACY,5943 LANSDOWNE AVE,,PHILADELPHIA,PA,191513932,2158770700,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1568468932,OLSON DRUG CORPORATION,75 S TUTTLE AVE,,SARASOTA,FL,342376329,9413660090,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1184620213,ALPHAMEDS PHARMACY,487 E TENNESSEE ST,STE 2,TALLAHASSEE,FL,323017627,8509421992,OWNER MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1104822147,"LEONARD'S PHARMACY, INC.",710 W MARCY DR,,BIG SPRING,TX,797206581,4322671611,PHARMACIST IN CHARGE,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609872696,PREMIER PHARMACY LABS,8269 COMMERCIAL WAY,,WEEKI WACHEE,FL,346134511,3525974950,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1073519906,SHEELEY'S DRUG STORE INC,539 LINDEN ST,,SCRANTON,PA,185031605,5703428936,"RPH, PRES",3336C0003X,tier_1_primary_pharmacy,Y,Y,
1306842224,HARRIS PHARMACY INC,511 EAST ST,,DOYLESTOWN,PA,189013845,2153454800,SECRETARY OF CORPORATION,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1477559250,GOOD PHARMACY LLC,851 E ALLEGHENY AVE,,PHILADELPHIA,PA,191342401,2154255800,MEMBER AND MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1346246170,STARR DME & PHARMACY INC,620 PAREDES LINE RD,STE A,BROWNSVILLE,TX,785212440,9565543560,OWNER,333600000X,tier_2_secondary_pharmacy,N,Y,
1124024963,"MY PHARMACY, INC.",15043 S DIXIE HWY,,MIAMI,FL,331767930,3052382474,DIRECT OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1053317792,BLOOMFIELD PHARMACY INC,1 W MAIN ST,,NEW BLOOMFIELD,PA,170689603,7175822313,PRES/RPH/OWNER,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1174520779,HOWARD BEACH APOTHECARY INC,158-40 CROSS BAY BLVD,,HOWARD BEACH,NY,114143136,7187384343,OWNER AND SUP PHARMACIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124025770,JD RX INC,347 TERRY RD,,SMITHTOWN,NY,117875510,6313614100,"SEC,TSR,SUPERVISING RPH",333600000X,tier_2_secondary_pharmacy,N,Y,
1053318675,"CAMP ROAD PHARMACY, INC.",503 SUNSET DR,,HAMBURG,NY,140754231,7166491650,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1598762015,COMMCARE PHARMACY-FTL LLC,855 SW 78TH AVE,STE C100,PLANTATION,FL,333243223,9545686212,C.O.O.,333600000X,tier_1_primary_pharmacy,Y,Y,
1770580292,COMMCARE PHARMACY-WPB LLC,1689 FORUM PL,,WEST PALM BEACH,FL,334012303,5616150564,OFFICE MANAGER,333600000X|3336C0003X|3336S0011X,tier_1_primary_pharmacy,Y,Y,
1265439707,LARSONS PRESCRIPTION PHARMACY INC,502 S AVENUE F,,KNOX CITY,TX,795292110,9406573210,OWNER/PHARMACIST,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1932106366,THRIFTWAY FOSTER AVE. DRUG CORP,1717 FOSTER AVE,,BROOKLYN,NY,112301809,7187241717,CORP. SECY,333600000X,tier_1_primary_pharmacy,Y,Y,
1447257951,HARREL DRUG CO,204 E KLEBERG AVE,,KINGSVILLE,TX,783634573,3615929385,PIC/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528065828,MGM PHARMACY & DISCOUNT CORP,2007 SW 8TH ST,,MIAMI,FL,331353317,3056319642,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1225035538,DEDRICK'S PHARMACY INC.,86 N FRONT ST,,KINGSTON,NY,124013832,8453388000,OWNER,3336L0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1104823582,GARY KING PHARMACY INC,1600 COULTER DR,STE 307,AMARILLO,TX,791061718,8063584576,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1871590182,NEW PALTZ PHARMACY INC,190 MAIN ST,,NEW PALTZ,NY,12561,8452550310,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1245237502,KELSON DRUG INC,3008 JEFFERSON ST,SUITE B,MARIANNA,FL,324462318,8505262839,"PRESIDENT, PHARMACY MANAGER",3336C0003X,tier_1_primary_pharmacy,Y,Y,
1972500130,CREATIVE PHARMACY SOLUTIONS EAST LLC,7779 STARKEY RD,,SEMINOLE,FL,337774346,7273819799,PRESIDENT/OWNER,3336C0003X|3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1205833316,ACCUSCRIPTS PHARMACY LLC,24340 SPERRY DR,,WESTLAKE,OH,441451565,4402505400,PRESIDENT,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1649277641,"MELROSE PHARMACY, INC.",8744 STATE ROAD 21,,MELROSE,FL,326668809,3524753919,PHARMACIST/OWNER,333600000X,tier_2_secondary_pharmacy,N,Y,
1053318006,METROPOLITAN PHARMACY II INC,10311 METROPOLITAN AVE,,FOREST HILLS,NY,113756733,7182636151,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1023015831,SUNRISE PHARMACY & DISCOUNT,4254 W 12TH AVE,,HIALEAH,FL,330124108,7862350555,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1427056142,WINSHIPS PHARMACY INC,721 NORTHLAKE BLVD,,N PALM BEACH,FL,334085281,5618422444,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1770580417,"RIDGEPOINT MEDICAL PHARMACY, LLC",404 S VETERANS BLVD STE C,,EDINBURG,TX,785394721,9563932000,C.E.O./PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1326045097,RX SERVICES CORPORATION,2665 CLEVELAND AVE,#103,FORT MYERS,FL,339015850,2395612757,VICE PRESIDENT PHARMACIST,3336C0003X|3336C0004X|333600000X,tier_1_primary_pharmacy,Y,Y,
1306843073,D&H PHARMACY SERVICES INC,1300 S 18TH ST,REAR/PHARMACY,PHILADELPHIA,PA,191464601,2154681202,PRESIDENT,333600000X,tier_2_secondary_pharmacy,N,Y,
1033116702,LOMBARD APOTHECARY INC,1745 SOUTH ST,,PHILADELPHIA,PA,191461528,2157327888,PHARMACIST,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1902803695,ECKLAND PHARMACY INC,125 W HAGUE RD,STE 100,EL PASO,TX,799025814,9155338194,PIC / OWNER,3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780681676,MANNS DRUG STORE,1101 LINCOLN WAY,,WHITE OAK,PA,151311301,4126727617,MGR/OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1275530180,"MCGAW RX, INC",5326 STEWART ST,,MILTON,FL,325704736,8506233211,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1376540294,MY PHARMACY OF BIRD ROAD INC,4000 SW 57TH AVE,,MIAMI,FL,331555318,3056668582,PRESIDENT,333600000X|3336C0004X,tier_2_secondary_pharmacy,N,Y,
1285631069,"FORUM HEALTH PHARMACY SERVICES CO., INC.",1915 BELMONT AVE,SUITE 4,YOUNGSTOWN,OH,445041132,3308842190,COO,333600000X,tier_2_secondary_pharmacy,N,Y,
1972500759,GT VAUGHANS PHARMACY LLC,200 N MAGNOLIA AVE,,HUBBARD,TX,766482446,2545762241,STORE OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1821096314,"FOSTERS PHARMACY, INC.",207 W HIGH ST,,MOUNT VERNON,OH,430502427,7403920911,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386642973,"BAY RIDGE PEOPLE'S PHARMACY, INC",7517 3RD AVE,,BROOKLYN,NY,112093168,7187452660,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1548268022,BAYSIDE PHARMACY LIMITED PARTNERSHIP,300 STATE ST,SUITE 102,ERIE,PA,16507,8143510026,AUTHORIZED OFFICIAL/OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1124026521,HEALTHLINK PHARMACY LLC,3301 W. WATER AVE,SUITE 101,TAMPA,FL,336142789,8138686800,MANAGING MBR/OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942208269,TERRANOVA RX,2590 N READING RD,,DENVER,PA,175179153,7174842649,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063410272,SMITH'S PHARMACY INC,1331 E WYOMING AVE,,PHILA,PA,191243808,2155373000,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1073511242,FAIRMOUNT PHARMACY INC,1900 GREEN ST,,PHILADELPHIA,PA,191303207,2155670364,PHARMACIST MANAGER AND VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447258546,BRENHAM DRUG PARTNERS LC,2105 S DAY ST,,BRENHAM,TX,778335512,9798365264,MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366440414,CARY'S PHARMACY INC,105 MAIN ST,,DOBBS FERRY,NY,105221601,9146930008,OWNER,333600000X,tier_1_primary_pharmacy,Y,Y,
1891793808,FOREST HILLS PHARMACY INC,552 LOCUST ST,,SAINT MICHAEL,PA,159510306,8144959437,VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841298882,BRENHAM DRUG PARTNERS LC,2103 S DAY ST,,BRENHAM,TX,778335512,9798368500,MANAGER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1750380556,SPENCE'S MEDICAL CENTER PHARMACY,215 OAK DR S,STE M,LAKE JACKSON,TX,775665629,9792971776,RPH/OWNER,3336L0003X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1568461366,"BERT'S PHARMACY, INC.",144 DESMOND ST,,SAYRE,PA,188402002,5708882394,OWNER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710985544,RADIANCE PHARMACY INC.,110 CLEARWATER LARGO RD S,,LARGO,FL,337703233,7275889878,PHARAMCIST/OWNER,3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710986575,HK PHARMACY INC,4133 UNIVERSITY BLVD S STE 1,,JACKSONVILLE,FL,322164350,9047372216,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1770582397,HARTZELLS PHARMACY INC,300 AMERICAN ST,,CATASAUQUA,PA,180321800,6102645471,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710986203,LATO DRUG COMPANY INC,4401 SHERIDAN ST,,HOLLYWOOD,FL,330213513,9549896524,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1316946783,QUARRYVILLE DRUG CO INC,300 HISTORIC DR,,STRASBURG,PA,175791460,7176876058,PHARMACY MANAGER,333600000X,tier_1_primary_pharmacy,Y,Y,
1669471850,COOK'S PHARMACY OF KINGSTON INC,777 WYOMING AVE,,KINGSTON,PA,187043863,5702883633,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1588663793,DAVID PHARMACY LLC,1518 E MAIN ST,,LANCASTER,OH,431303435,7403040746,OWNER/MANAGER,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1598764722,FRANK'S PHARMACY,1919 S LOOP 256,,PALESTINE,TX,758015915,9037232880,OWNER/PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1760481923,"TRI-VALLEY PHARMACY, INC.",7 W MAIN ST,,TREMONT,PA,179811707,5706953120,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1275532350,"DYER DRUG STORE, INC",133 MCKINNEY ST,,FARMERSVILLE,TX,754422221,9727826262,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1316946387,"TRI-VALLEY PHARMACY, INCORPORATED",301 WEST MAIN STREET,,VALLEY VIEW,PA,179830186,5706823145,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1013916170,"TRI-VALLEY PHARMACY, INCORPORATED",101 S TULPEHOCKEN ST,,PINE GROVE,PA,179631011,5703454966,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1235138256,DUNN PHARMACY INC.,400 WEST MAIN ST,,STOCKDALE,TX,781600609,8309963421,PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1790785459,"RYE BEACH PHARMACY, INC",464 FOREST AVE,,RYE,NY,105803645,9149670856,PRESIDENT,3336C0004X|3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1790785293,TRELLES PHARMACY MANAGEMENT INC.,3501 RIGA BLVD,SUITE 300A,TAMPA,FL,336191333,8136621153,OWNER/PRESIDENT,333600000X,tier_1_primary_pharmacy,Y,Y,
1356341960,BRIGHTON PHARMACY INC,701 BRIGHTON BEACH AVE,,BROOKLYN,NY,112356413,7187431800,PHARMACIST,333600000X,tier_1_primary_pharmacy,Y,Y,
1437159068,SCHAEPER PHARMACY INC,4187 HAMILTON AVE,,CINCINNATI,OH,452232245,5135410354,PHARMACY MANAGER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1962402404,KOPP DRUG INC,1201 BLAIR ST,,HOLLIDAYSBURG,PA,166482445,8146960289,COO,333600000X,tier_1_primary_pharmacy,Y,Y,
1356341689,ADLIB PHARMACY CORP,21519 73RD AVE,,OAKLAND GARDENS,NY,113642928,7184288200,SUPERVISING PHCIST,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447250857,BELLEVIEW COMMUNITY PHARMACY,10762 SE US HIGHWAY 441,,BELLEVIEW,FL,344203805,3523474064,OWNER,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1467452417,MILTON MEDICAL & DRUG CO INC.,958 ARTHUR GODFREY RD,,MIAMI BEACH,FL,331403307,3055316436,AUTHORIZED OFFICIAL,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1598765570,"BIOPLUS SPECIALTY PHARMACY, INC.",3200 LAKE EMMA RD UNIT 1000,,LAKE MARY,FL,327463358,8557333126,DIRECTOR,3336S0011X|333600000X,tier_1_primary_pharmacy,Y,Y,
1760483572,CHEEK PHARMACY INC,16734 SE 19 HWY,,CROSS CITY,FL,326285020,3524983342,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
