npi,organization_name,address_1,address_2,city,state,zip,phone,authorized_official_title,matched_taxonomy_codes,pharmacy_tier,primary_pharmacy_flag,likely_independent,chain_exclusion_match
1114962123,DISCOUNT DRUG MART INC,1575 LYONS RD,,CENTERVILLE,OH,454581881,9374399779,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1023053030,DISCOUNT DRUG MART INC,25 BRIGGS DR,,ONTARIO,OH,449063805,4195298101,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1801831821,DISCOUNT DRUG MART INC,661 WOOSTER ST,,LODI,OH,442541351,3309480520,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710922737,DISCOUNT DRUG MART INC,2290 STRINGTOWN RD,,GROVE CITY,OH,431233955,6145394880,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1629013644,DISCOUNT DRUG MART INC,1005 HIGH ST,,WADSWORTH,OH,442818214,3303345811,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1538104559,DISCOUNT DRUG MART INC,4925 PORTAGE ST NW,,NORTH CANTON,OH,447207248,3309662115,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1447295464,DISCOUNT DRUG MART INC,3015 N WOOSTER AVE,,DOVER,OH,446229491,3303437700,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1841235769,DISCOUNT DRUG MART INC,24485 LORAIN RD,,NORTH OLMSTED,OH,440702168,4407343880,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1013952936,DISCOUNT DRUG MART INC,1062 W MCPHERSON HWY,,CLYDE,OH,434101002,4195474000,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1922043843,DISCOUNT DRUG MART INC,1673 PEARL RD,,BRUNSWICK,OH,442123405,3302259615,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1831134758,DISCOUNT DRUG MART INC,3889 E 71ST ST,,CLEVELAND,OH,441057305,2163417370,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1740225663,DISCOUNT DRUG MART INC,4208 LIBERTY AVE,,VERMILION,OH,440892114,4409673000,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1659316578,DISCOUNT DRUG MART INC,84 WHITTLESEY AVE,,NORWALK,OH,448571449,4196683024,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1568407484,DISCOUNT DRUG MART INC,6148 DUNHAM RD,,MAPLE HEIGHTS,OH,441374786,2166634711,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1477598399,DISCOUNT DRUG MART INC,4730 HILLS AND DALES RD NW,,CANTON,OH,447081567,3304771558,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386689206,DISCOUNT DRUG MART INC,711 CANTON RD,,AKRON,OH,443122618,3307941181,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1194760017,DISCOUNT DRUG MART INC,1631 CLAREMONT AVE,,ASHLAND,OH,448053536,4192817880,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1003851924,DISCOUNT DRUG MART INC,5500 WALLINGS RD,,NORTH ROYALTON,OH,441333042,4402309100,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1912942830,DISCOUNT DRUG MART INC,1145 ALLIANCE RD NW,,MINERVA,OH,446578712,3308683252,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1821033747,DISCOUNT DRUG MART INC,8459 WASHINGTON ST,,CHAGRIN FALLS,OH,440234511,4405438844,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1730124652,DISCOUNT DRUG MART INC,3032 N RIDGE RD E,,ASHTABULA,OH,440044304,4409980663,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1649215567,DISCOUNT DRUG MART INC,5863 DARROW RD,,HUDSON,OH,442363839,3303425500,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1558306472,DISCOUNT DRUG MART INC,8951 S OLD STATE RD,,LEWIS CENTER,OH,430359146,6148417555,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1992740815,DISCOUNT DRUG MART INC,9965 SAWMILL PKWY,,POWELL,OH,430656670,6146590311,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1801831722,DISCOUNT DRUG MART INC,33552 DETROIT RD,,AVON,OH,440112030,4409374510,PHARMACY COORDINATOR,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1992740427,COAL GROVE PHARMACY INC,600 MARION PIKE,,IRONTON,OH,456382963,7405332479,"OWNER, PIC",333600000X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1407891625,SAMARITAN PHARMACY,2222 PHILADELPHIA DR,,DAYTON,OH,454061813,9372741546,PHARMACIST,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1255377347,DISCOUNT DRUG MART INC,300 N LEAVITT RD,,AMHERST,OH,440011127,4409842439,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1164468252,DISCOUNT DRUG MART INC,655 PORTAGE TRL,,CUYAHOGA FALLS,OH,442213001,3309238332,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1073559167,DISCOUNT DRUG MART INC,13123 DETROIT AVE,,LAKEWOOD,OH,441072839,2165299100,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1225074321,DISCOUNT DRUG MART INC,500 ABBE RD N,,ELYRIA,OH,440353743,4403658319,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1215973722,"COPE PHARMACY, INC.",941 W NIMISILA RD,,AKRON,OH,443194624,3308826767,OWNER /PHARMACIST,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1871539262,DISCOUNT DRUG MART INC,27300 DETROIT RD,,WESTLAKE,OH,441452229,4408716077,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1780620179,DISCOUNT DRUG MART INC,3700 MILAN RD,,SANDUSKY,OH,448705618,4196250733,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1598701989,DISCOUNT DRUG MART INC,17815 PURITAS AVE,,CLEVELAND,OH,441353819,2162674630,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1407892896,DISCOUNT DRUG MART INC,4170 FULTON RD,,CLEVELAND,OH,441441800,2167413993,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1316983703,DISCOUNT DRUG MART INC,307 W WALTON ST,,WILLARD,OH,448909133,4199356211,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1225074610,DISCOUNT DRUG MART INC,6160 BRECKSVILLE RD,,INDEPENDENCE,OH,441311504,2165241835,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134165525,DISCOUNT DRUG MART INC,12289 LEAVITT RD,,OBERLIN,OH,440748500,4407745212,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1043256431,DISCOUNT DRUG MART INC,420 CLEVELAND RD E,,HURON,OH,448391750,4194334565,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1952347346,DISCOUNT DRUG MART INC,8500 MENTOR AVE,,MENTOR,OH,440605819,4402550040,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1609802958,DISCOUNT DRUG MART INC,135 HARDING ST,,MEDINA,OH,442561634,3307257117,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1518993864,DISCOUNT DRUG MART INC,814 N MAIN ST,,WELLINGTON,OH,440901000,4406476634,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1427084771,DISCOUNT DRUG MART INC,629 BEALL AVE,,WOOSTER,OH,446912901,3302648404,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1336175686,DISCOUNT DRUG MART INC,34100 VINE ST,,WILLOWICK,OH,440955108,4409423330,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1245266592,DISCOUNT DRUG MART INC,4441 STATE ROUTE 725,,BELLBROOK,OH,453051554,9378483700,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1154357408,DISCOUNT DRUG MART INC,107 S CHESTNUT ST,,JEFFERSON,OH,440471312,4405763111,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1063448314,DISCOUNT DRUG MART INC,592 12TH ST NW,,CARROLLTON,OH,446159413,3306279005,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1972530327,FALCON PHARMACY INVESTMENTS LLC,159 W MAIN ST,,WILMINGTON,OH,451772238,9373820921,OWNER/PRESIDENT,3336S0011X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356379440,DISCOUNT DRUG MART INC,1695 N MAIN ST,,NORTH CANTON,OH,447208605,3304979393,PHARMACY COORDINATOR,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1649205253,SMITH DRUG CO INC,8746 STATE ROUTE 335,,MINFORD,OH,45653,7408202163,PRESIDENT / OWNER,3336C0003X|333600000X,tier_1_primary_pharmacy,Y,Y,
1720012958,"C & B MAIN DISCOUNT DRUG CENTER, INC",8507 MAIN ST,,KINSMAN,OH,444289333,3308761228,PRESIDENT,3336L0003X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1356366280,TROUTMAN DRUG COMPANY,501 ROBBINS AVE,,NILES,OH,444462411,3306521435,OWNER/PHARMACIST IN CHARGE,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1669498788,MBR PHARMACY INC,421 GEORGESVILLE RD,,COLUMBUS,OH,432282420,6142799368,PRST OWNER AND PHARMACIST,3336C0002X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1992721856,"BUNNY'S PHARMACY, INC",112 N MAIN AVE,,SIDNEY,OH,453652731,9374924550,PRESIDENT,333600000X|3336L0003X|3336C0004X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1619994357,SCHWIETERMAN'S DRUG STORE INC,2 N WASHINGTON ST,,NEW BREMEN,OH,458691113,4196292336,PRESIDENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1528088119,SCHWIETERMANS DRUG STORE INC,324 N MAIN ST,,MINSTER,OH,458659560,4196282305,PRES,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1720008022,SCHWIETERMAN'S DRUG STORE INC,1052 E SPRING ST,,SAINT MARYS,OH,458852446,4193943219,PHARMACIST/MGR,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1750302717,GRIFFITHS PHARMACY INC,601 HANOVER ST,,MARTINS FERRY,OH,439351516,7406332543,PRESIDENT,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1225051030,LANE DRUG CO,3013 MONROE STREET,,TOLEDO,OH,436064603,4192439803,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1942223763,LANE DRUG CO,1221 WEST HIGH STREET,,BRYAN,OH,435061543,4196366142,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1922021740,LANE DRUG CO,4018 NORTH MCCORD ROAD,,SYLVANIA,OH,435603264,4198852989,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1386667640,"KARANT PHARMACY SERVICES, INC.",3300 GREENWICH RD,SUITE 14,NORTON,OH,442035714,3308257676,PRESIDENT/PHARMACIST OF RECORD,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1851306799,MARCS PHARMACY,13883 CEDAR RD,,SOUTH EUCLID,OH,441183202,2169321090,3RD PARTY ADMIN,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1134134778,BRYANS FAMILY PHARMACY,726 E MAIN ST,SUITE 29,LEBANON,OH,450361900,5132280800,PRESIDENT,3336C0004X|333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1285649889,COUNSEL RX INC.,234 W MAIN ST STE B,,BELLEVUE,OH,448111330,4194836001,OWNER,333600000X|3336L0003X,tier_1_primary_pharmacy,Y,Y,
1124033741,PHARMACY OPERATIONS INC,900 BROWN ST,,DAYTON,OH,454092912,9372240380,VP,333600000X|3336C0003X,tier_1_primary_pharmacy,Y,Y,
1639185945,LANE DRUG CO,210 MAIN STREET,,TOLEDO,OH,436052036,4196915732,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1548276850,LANE DRUG CO,5224 DORR STREET,,TOLEDO,OH,436153602,4195315946,SR MANAGER THIRD PARTY ENROLLMENT,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1457367765,LANE DRUG CO,113 NORTH COUNTYLINE STREET,,FOSTORIA,OH,448301766,4194353476,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1366458671,LANE DRUG CO,4869 NORTH SUMMIT STREET,,TOLEDO,OH,436112854,4197268449,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1184630493,LANE DRUG CO,1501 NORTH MAIN STREET,,FINDLAY,OH,458403752,4194247433,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1992711204,LANE DRUG CO,130 SOUTH DETROIT STREET,,KENTON,OH,433261902,4196731481,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1801802111,LANE DRUG CO,618 NORTH CLINTON STREET,,DEFIANCE,OH,435121609,4197842375,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
1710993027,LANE DRUG CO,1415 BELLEFONTAINE AVENUE,,LIMA,OH,458043168,4192282128,SR MANAGER THIRD PARTY ENROLLMENTS,3336C0003X,tier_1_primary_pharmacy,Y,Y,
